"","leg_id","type","name","committee_id","bill_id"
"11098","TXL000694","primary","Swanson",NA,"HB 3686"
"11099","TXL000694","primary","Swanson",NA,"HB 3552"
"11100","TXL000484","primary","Paul",NA,"HB 4154"
"11101","TXL000499","primary","Tinderholt",NA,"HR 1194"
"11102","TXL000461","primary","Sheffield",NA,"HR 1256"
"11103","TXL000295","primary","King, Phil",NA,"HB 4328"
"11104","TXL000675","primary","Lang",NA,"HR 1548"
"11105","TXL000481","primary","Wray",NA,"HR 1189"
"11106","TXL000397","primary","Murphy",NA,"HR 1198"
"11107","TXL000472","primary","Wu",NA,"HR 1198"
"11108","TXL000359","primary","Vo",NA,"HR 1198"
"11109","TXL000697","primary","Cosper",NA,"HR 1187"
"11110","TXL000500","primary","Burrows",NA,"HR 1192"
"11111","TXL000442","primary","King, Ken",NA,"HR 1192"
"11112","TXL000481","primary","Wray",NA,"HR 1191"
"11113","TXL000481","primary","Wray",NA,"HR 1190"
"11114","TXL000696","primary","Cain",NA,"HR 1206"
"11115","TXL000463","primary","Springer",NA,"HR 1200"
"11116",NA,"primary","Lucio III",NA,"HR 1222"
"11117","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HR 1225"
"11118","TXL000430","primary","Clardy",NA,"HR 1228"
"11119","TXL000681","primary","Lambert",NA,"HR 1228"
"11120","TXL000695","primary","Gooden",NA,"HR 1228"
"11121","TXL000295","primary","King, Phil",NA,"HR 1228"
"11122","TXL000283","primary","Howard",NA,"HR 1228"
"11123","TXL000215","cosponsor","Alonzo",NA,"HR 1228"
"11124","TXL000425","cosponsor","Bell",NA,"HR 1228"
"11125","TXL000500","cosponsor","Burrows",NA,"HR 1228"
"11126","TXL000696","cosponsor","Cain",NA,"HR 1228"
"11127","TXL000242","cosponsor","Darby",NA,"HR 1228"
"11128","TXL000689","cosponsor","Hefner",NA,"HR 1228"
"11129","TXL000286","cosponsor","Hunter",NA,"HR 1228"
"11130","TXL000444","cosponsor","Krause",NA,"HR 1228"
"11131","TXL000490","cosponsor","Landgraf",NA,"HR 1228"
"11132","TXL000445","cosponsor","Leach",NA,"HR 1228"
"11133","TXL000504","cosponsor","Meyer",NA,"HR 1228"
"11134","TXL000480","cosponsor","Murr",NA,"HR 1228"
"11135","TXL000402","cosponsor","Price",NA,"HR 1228"
"11136","TXL000493","cosponsor","Rinaldi",NA,"HR 1228"
"11137","TXL000460","cosponsor","Schaefer",NA,"HR 1228"
"11138","TXL000510","cosponsor","Schofield",NA,"HR 1228"
"11139","TXL000673","cosponsor","Schubert",NA,"HR 1228"
"11140","TXL000344","cosponsor","Smithee",NA,"HR 1228"
"11141","TXL000470","cosponsor","Villalba",NA,"HR 1228"
"11142",NA,"primary","Lucio III",NA,"HR 1223"
"11143",NA,"primary","White",NA,"HR 1229"
"11144",NA,"primary","White",NA,"HR 1230"
"11145","TXL000269","primary","Gutierrez",NA,"HR 1248"
"11146","TXL000462","primary","Simmons",NA,"HR 1314"
"11147","TXL000493","primary","Rinaldi",NA,"HR 1352"
"11148","TXL000363","primary","Zerwas",NA,"HR 1351"
"11149","TXL000242","primary","Darby",NA,"HR 1349"
"11150","TXL000445","primary","Leach",NA,"HR 1369"
"11151","TXL000460","primary","Schaefer",NA,"HR 1369"
"11152","TXL000264","primary","Geren",NA,"HR 1369"
"11153","TXL000465","primary","Stickland",NA,"HR 1369"
"11154","TXL000444","primary","Krause",NA,"HR 1369"
"11155","TXL000692","primary","Hinojosa, Gina",NA,"HR 1359"
"11156","TXL000283","primary","Howard",NA,"HR 1359"
"11157","TXL000381","primary","Gonzales, Larry",NA,"HR 1359"
"11158","TXL000411","primary","Workman",NA,"HR 1386"
"11159","TXL000239","primary","Craddick",NA,"HR 1388"
"11160","TXL000452","primary","Nevárez",NA,"HR 1382"
"11161","TXL000373","primary","Burkett",NA,"HR 1373"
"11162","TXL000687","primary","Oliverson",NA,"HR 1392"
"11163","TXL000470","primary","Villalba",NA,"HR 1402"
"11164","TXL000329","primary","Phillips",NA,"HR 1415"
"11165","TXL000283","primary","Howard",NA,"HR 1467"
"11166","TXL000516","primary","Cyrier",NA,"HR 1469"
"11167","TXL000249","primary","Dutton",NA,"HR 1465"
"11168","TXL000317","primary","Moody",NA,"HB 1357"
"11169","TXL000519","primary","Minjarez",NA,"HB 1357"
"11170","TXL000257","primary","Farrar",NA,"HB 1357"
"11171","TXL000470","primary","Villalba",NA,"HB 1357"
"11172","TXL000695","cosponsor","Gooden",NA,"HB 1357"
"11173",NA,"cosponsor","Lucio III",NA,"HB 1357"
"11174","TXL000444","primary","Krause",NA,"HB 1551"
"11175","TXL000411","primary","Workman",NA,"HB 1551"
"11176","TXL000360","primary","Walle",NA,"HB 2086"
"11177","TXL000495","primary","Shaheen",NA,"HB 2069"
"11178","TXL000516","primary","Cyrier",NA,"HB 2809"
"11179","TXL000387","primary","Kuempel",NA,"HB 3926"
"11180","TXL000352","primary","Thompson, Senfronia",NA,"HB 3926"
"11181","TXL000264","primary","Geren",NA,"HB 3926"
"11182","TXL000294","primary","King, Tracy O.",NA,"HB 3926"
"11183","TXL000389","primary","Larson",NA,"HB 3926"
"11184","TXL000452","primary","Nevárez",NA,"HB 3126"
"11185","TXL000278","primary","Herrero",NA,"HR 1193"
"11186","TXL000268","primary","Guillen",NA,"HR 1197"
"11187","TXL000697","primary","Cosper",NA,"HR 1186"
"11188","TXL000493","primary","Rinaldi",NA,"HR 1219"
"11189","TXL000696","primary","Cain",NA,"HR 1209"
"11190","TXL000490","primary","Landgraf",NA,"HR 1211"
"11191","TXL000494","primary","VanDeaver",NA,"HR 1212"
"11192","TXL000397","primary","Murphy",NA,"HR 1210"
"11193","TXL000215","primary","Alonzo",NA,"HR 1213"
"11194","TXL000692","primary","Hinojosa, Gina",NA,"HR 1213"
"11195","TXL000283","primary","Howard",NA,"HR 1213"
"11196","TXL000278","primary","Herrero",NA,"HR 1217"
"11197","TXL000696","primary","Cain",NA,"HR 1208"
"11198","TXL000379","primary","Frullo",NA,"HR 1216"
"11199","TXL000696","primary","Cain",NA,"HR 1204"
"11200","TXL000696","primary","Cain",NA,"HR 1205"
"11201",NA,"primary","Lucio III",NA,"HR 1227"
"11202","TXL000278","primary","Herrero",NA,"HR 1220"
"11203","TXL000696","primary","Cain",NA,"HR 1207"
"11204","TXL000278","primary","Herrero",NA,"HR 1214"
"11205","TXL000260","primary","Flynn",NA,"HR 1226"
"11206","TXL000696","primary","Cain",NA,"HR 1203"
"11207","TXL000260","primary","Flynn",NA,"HR 1235"
"11208","TXL000437","primary","Goldman",NA,"HR 1313"
"11209","TXL000672","primary","Johnson, Jarvis",NA,"HR 1343"
"11210","TXL000404","primary","Reynolds",NA,"HR 1343"
"11211","TXL000264","primary","Geren",NA,"HR 1344"
"11212","TXL000462","primary","Simmons",NA,"HR 1356"
"11213","TXL000495","primary","Shaheen",NA,"HR 1356"
"11214","TXL000445","primary","Leach",NA,"HR 1356"
"11215","TXL000459","primary","Sanford",NA,"HR 1356"
"11216","TXL000690","primary","Holland",NA,"HR 1356"
"11217","TXL000495","primary","Shaheen",NA,"HR 1370"
"11218","TXL000676","primary","Cortez",NA,"HR 1387"
"11219","TXL000404","primary","Reynolds",NA,"HB 476"
"11220","TXL000428","primary","Canales",NA,"HB 342"
"11221","TXL000249","primary","Dutton",NA,"HB 152"
"11222","TXL000445","primary","Leach",NA,"HB 622"
"11223","TXL000491","primary","Koop",NA,"HB 598"
"11224","TXL000289","primary","Johnson, Eric",NA,"HB 671"
"11225","TXL000517","primary","Bernal",NA,"HB 671"
"11226","TXL000249","primary","Dutton",NA,"HB 187"
"11227",NA,"primary","Turner",NA,"HB 824"
"11228","TXL000495","primary","Shaheen",NA,"HB 821"
"11229",NA,"primary","White",NA,"HB 821"
"11230",NA,"primary","Romero, Jr.",NA,"HB 911"
"11231",NA,"primary","Muñoz, Jr.",NA,"HB 1141"
"11232","TXL000457","primary","Rodriguez, Justin",NA,"HB 1199"
"11233","TXL000264","primary","Geren",NA,"HB 504"
"11234","TXL000460","primary","Schaefer",NA,"HB 1268"
"11235","TXL000446","primary","Longoria",NA,"HB 1304"
"11236","TXL000249","primary","Dutton",NA,"HJR 66"
"11237","TXL000249","primary","Dutton",NA,"HB 1548"
"11238","TXL000462","primary","Simmons",NA,"HB 1853"
"11239","TXL000684","primary","Neave",NA,"HB 1756"
"11240","TXL000676","primary","Cortez",NA,"HB 2853"
"11241","TXL000264","primary","Geren",NA,"HB 2758"
"11242","TXL000329","primary","Phillips",NA,"HB 3547"
"11243","TXL000228","primary","Button",NA,"HB 3364"
"11244","TXL000325","primary","Parker",NA,"HB 3364"
"11245","TXL000429","primary","Capriglione",NA,"HB 3364"
"11246","TXL000684","primary","Neave",NA,"HB 3485"
"11247","TXL000221","primary","Bohac",NA,"HB 3366"
"11248","TXL000228","primary","Button",NA,"HB 3160"
"11249","TXL000325","primary","Parker",NA,"HB 3160"
"11250","TXL000429","primary","Capriglione",NA,"HB 3160"
"11251",NA,"primary","Muñoz, Jr.",NA,"HB 3489"
"11252","TXL000235","primary","Coleman",NA,"HB 3352"
"11253",NA,"primary","Martinez, ""Mando""",NA,"HB 3874"
"11254","TXL000426","primary","Bonnen, Greg",NA,"HB 3575"
"11255","TXL000692","primary","Hinojosa, Gina",NA,"HB 3280"
"11256","TXL000389","primary","Larson",NA,"HB 3816"
"11257",NA,"primary","Muñoz, Jr.",NA,"HB 3076"
"11258","TXL000692","primary","Hinojosa, Gina",NA,"HB 4173"
"11259","TXL000387","primary","Kuempel",NA,"HB 3583"
"11260","TXL000249","primary","Dutton",NA,"HR 1379"
"11261","TXL000686","primary","Gervin-Hawkins",NA,"HR 1401"
"11262","TXL000686","primary","Gervin-Hawkins",NA,"HR 1494"
"11263","TXL000431","primary","Collier",NA,"HB 439"
"11264","TXL000329","primary","Phillips",NA,"HB 644"
"11265",NA,"primary","Romero, Jr.",NA,"HB 373"
"11266","TXL000221","primary","Bohac",NA,"HB 726"
"11267","TXL000472","primary","Wu",NA,"HB 697"
"11268","TXL000466","primary","Thompson, Ed",NA,"HB 915"
"11269",NA,"primary","Muñoz, Jr.",NA,"HB 915"
"11270","TXL000218","primary","Anderson, Charles ""Doc""",NA,"HB 915"
"11271","TXL000426","primary","Bonnen, Greg",NA,"HB 915"
"11272","TXL000424","cosponsor","Ashby",NA,"HB 915"
"11273","TXL000223","cosponsor","Bonnen, Dennis",NA,"HB 915"
"11274","TXL000506","cosponsor","Faircloth",NA,"HB 915"
"11275","TXL000436","cosponsor","Frank",NA,"HB 915"
"11276","TXL000686","cosponsor","Gervin-Hawkins",NA,"HB 915"
"11277","TXL000437","cosponsor","Goldman",NA,"HB 915"
"11278","TXL000690","cosponsor","Holland",NA,"HB 915"
"11279","TXL000485","cosponsor","Keough",NA,"HB 915"
"11280","TXL000681","cosponsor","Lambert",NA,"HB 915"
"11281","TXL000389","cosponsor","Larson",NA,"HB 915"
"11282","TXL000445","cosponsor","Leach",NA,"HB 915"
"11283",NA,"cosponsor","Miller",NA,"HB 915"
"11284","TXL000397","cosponsor","Murphy",NA,"HB 915"
"11285","TXL000687","cosponsor","Oliverson",NA,"HB 915"
"11286","TXL000682","cosponsor","Ortega",NA,"HB 915"
"11287","TXL000454","cosponsor","Paddie",NA,"HB 915"
"11288","TXL000484","cosponsor","Paul",NA,"HB 915"
"11289","TXL000402","cosponsor","Price",NA,"HB 915"
"11290","TXL000462","cosponsor","Simmons",NA,"HB 915"
"11291","TXL000463","cosponsor","Springer",NA,"HB 915"
"11292","TXL000464","cosponsor","Stephenson",NA,"HB 915"
"11293","TXL000680","cosponsor","Stucky",NA,"HB 915"
"11294","TXL000494","cosponsor","VanDeaver",NA,"HB 915"
"11295","TXL000359","cosponsor","Vo",NA,"HB 915"
"11296","TXL000411","cosponsor","Workman",NA,"HB 915"
"11297","TXL000264","primary","Geren",NA,"HB 1244"
"11298","TXL000493","primary","Rinaldi",NA,"HB 1244"
"11299","TXL000404","primary","Reynolds",NA,"HB 1281"
"11300","TXL000493","primary","Rinaldi",NA,"HB 1454"
"11301","TXL000426","primary","Bonnen, Greg",NA,"HB 1496"
"11302",NA,"primary","White",NA,"HB 1676"
"11303","TXL000344","primary","Smithee",NA,"HB 1676"
"11304","TXL000497","primary","Blanco",NA,"HB 1676"
"11305","TXL000277","primary","Hernandez",NA,"HB 1725"
"11306","TXL000470","primary","Villalba",NA,"HB 1725"
"11307","TXL000510","primary","Schofield",NA,"HB 2422"
"11308","TXL000438","primary","González, Mary",NA,"HB 2512"
"11309","TXL000264","primary","Geren",NA,"HB 2838"
"11310","TXL000433","primary","Dale",NA,"HCR 95"
"11311","TXL000484","primary","Paul",NA,"HCR 95"
"11312",NA,"primary","Miller",NA,"HCR 95"
"11313","TXL000349","primary","Taylor, Larry",NA,"HCR 95"
"11314","TXL000391","primary","Lozano",NA,"HB 2705"
"11315","TXL000415","primary","Raney",NA,"HB 2705"
"11316","TXL000430","cosponsor","Clardy",NA,"HB 2705"
"11317",NA,"cosponsor","Turner",NA,"HB 2705"
"11318","TXL000507","primary","Burns",NA,"HB 2870"
"11319","TXL000260","primary","Flynn",NA,"HB 2870"
"11320","TXL000497","primary","Blanco",NA,"HB 3034"
"11321","TXL000462","primary","Simmons",NA,"HB 2899"
"11322","TXL000218","cosponsor","Anderson, Charles ""Doc""",NA,"HB 2899"
"11323","TXL000370","cosponsor","Anderson, Rodney",NA,"HB 2899"
"11324","TXL000424","cosponsor","Ashby",NA,"HB 2899"
"11325","TXL000693","cosponsor","Bailes",NA,"HB 2899"
"11326","TXL000425","cosponsor","Bell",NA,"HB 2899"
"11327","TXL000677","cosponsor","Biedermann",NA,"HB 2899"
"11328","TXL000221","cosponsor","Bohac",NA,"HB 2899"
"11329","TXL000223","cosponsor","Bonnen, Dennis",NA,"HB 2899"
"11330","TXL000426","cosponsor","Bonnen, Greg",NA,"HB 2899"
"11331","TXL000373","cosponsor","Burkett",NA,"HB 2899"
"11332","TXL000507","cosponsor","Burns",NA,"HB 2899"
"11333","TXL000500","cosponsor","Burrows",NA,"HB 2899"
"11334","TXL000228","cosponsor","Button",NA,"HB 2899"
"11335","TXL000696","cosponsor","Cain",NA,"HB 2899"
"11336","TXL000429","cosponsor","Capriglione",NA,"HB 2899"
"11337","TXL000430","cosponsor","Clardy",NA,"HB 2899"
"11338","TXL000697","cosponsor","Cosper",NA,"HB 2899"
"11339","TXL000239","cosponsor","Craddick",NA,"HB 2899"
"11340","TXL000516","cosponsor","Cyrier",NA,"HB 2899"
"11341","TXL000433","cosponsor","Dale",NA,"HB 2899"
"11342","TXL000242","cosponsor","Darby",NA,"HB 2899"
"11343","TXL000691","cosponsor","Dean",NA,"HB 2899"
"11344","TXL000253","cosponsor","Elkins",NA,"HB 2899"
"11345","TXL000506","cosponsor","Faircloth",NA,"HB 2899"
"11346","TXL000434","cosponsor","Fallon",NA,"HB 2899"
"11347","TXL000260","cosponsor","Flynn",NA,"HB 2899"
"11348","TXL000436","cosponsor","Frank",NA,"HB 2899"
"11349","TXL000379","cosponsor","Frullo",NA,"HB 2899"
"11350","TXL000437","cosponsor","Goldman",NA,"HB 2899"
"11351","TXL000689","cosponsor","Hefner",NA,"HB 2899"
"11352","TXL000690","cosponsor","Holland",NA,"HB 2899"
"11353","TXL000385","cosponsor","Huberty",NA,"HB 2899"
"11354","TXL000441","cosponsor","Kacal",NA,"HB 2899"
"11355","TXL000485","cosponsor","Keough",NA,"HB 2899"
"11356","TXL000295","cosponsor","King, Phil",NA,"HB 2899"
"11357","TXL000443","cosponsor","Klick",NA,"HB 2899"
"11358","TXL000444","cosponsor","Krause",NA,"HB 2899"
"11359","TXL000490","cosponsor","Landgraf",NA,"HB 2899"
"11360","TXL000675","cosponsor","Lang",NA,"HB 2899"
"11361","TXL000389","cosponsor","Larson",NA,"HB 2899"
"11362","TXL000299","cosponsor","Laubenberg",NA,"HB 2899"
"11363","TXL000445","cosponsor","Leach",NA,"HB 2899"
"11364","TXL000391","cosponsor","Lozano",NA,"HB 2899"
"11365","TXL000502","cosponsor","Metcalf",NA,"HB 2899"
"11366","TXL000504","cosponsor","Meyer",NA,"HB 2899"
"11367",NA,"cosponsor","Miller",NA,"HB 2899"
"11368","TXL000318","cosponsor","Morrison, Geanie W.",NA,"HB 2899"
"11369","TXL000397","cosponsor","Murphy",NA,"HB 2899"
"11370","TXL000480","cosponsor","Murr",NA,"HB 2899"
"11371","TXL000687","cosponsor","Oliverson",NA,"HB 2899"
"11372","TXL000325","cosponsor","Parker",NA,"HB 2899"
"11373","TXL000484","cosponsor","Paul",NA,"HB 2899"
"11374","TXL000496","cosponsor","Phelan",NA,"HB 2899"
"11375","TXL000329","cosponsor","Phillips",NA,"HB 2899"
"11376","TXL000402","cosponsor","Price",NA,"HB 2899"
"11377","TXL000415","cosponsor","Raney",NA,"HB 2899"
"11378","TXL000493","cosponsor","Rinaldi",NA,"HB 2899"
"11379","TXL000688","cosponsor","Roberts",NA,"HB 2899"
"11380","TXL000459","cosponsor","Sanford",NA,"HB 2899"
"11381","TXL000460","cosponsor","Schaefer",NA,"HB 2899"
"11382","TXL000510","cosponsor","Schofield",NA,"HB 2899"
"11383","TXL000673","cosponsor","Schubert",NA,"HB 2899"
"11384","TXL000495","cosponsor","Shaheen",NA,"HB 2899"
"11385","TXL000685","cosponsor","Shine",NA,"HB 2899"
"11386","TXL000344","cosponsor","Smithee",NA,"HB 2899"
"11387","TXL000463","cosponsor","Springer",NA,"HB 2899"
"11388","TXL000464","cosponsor","Stephenson",NA,"HB 2899"
"11389","TXL000465","cosponsor","Stickland",NA,"HB 2899"
"11390","TXL000680","cosponsor","Stucky",NA,"HB 2899"
"11391","TXL000694","cosponsor","Swanson",NA,"HB 2899"
"11392","TXL000466","cosponsor","Thompson, Ed",NA,"HB 2899"
"11393","TXL000499","cosponsor","Tinderholt",NA,"HB 2899"
"11394","TXL000494","cosponsor","VanDeaver",NA,"HB 2899"
"11395",NA,"cosponsor","White",NA,"HB 2899"
"11396","TXL000678","cosponsor","Wilson",NA,"HB 2899"
"11397","TXL000411","cosponsor","Workman",NA,"HB 2899"
"11398","TXL000481","cosponsor","Wray",NA,"HB 2899"
"11399","TXL000412","cosponsor","Zedler",NA,"HB 2899"
"11400","TXL000363","cosponsor","Zerwas",NA,"HB 2899"
"11401","TXL000334","primary","Raymond",NA,"HB 2967"
"11402","TXL000265","primary","Giddings",NA,"HB 3761"
"11403","TXL000249","primary","Dutton",NA,"HB 3806"
"11404","TXL000389","primary","Larson",NA,"HB 4235"
"11405","TXL000253","primary","Elkins",NA,"HB 4174"
"11406","TXL000500","primary","Burrows",NA,"HB 3233"
"11407","TXL000216","primary","Alvarado",NA,"HB 3195"
"11408","TXL000516","primary","Cyrier",NA,"HB 4198"
"11409","TXL000497","primary","Blanco",NA,"HB 4256"
"11410","TXL000344","primary","Smithee",NA,"HB 3154"
"11411","TXL000681","primary","Lambert",NA,"HB 3754"
"11412","TXL000318","primary","Morrison, Geanie W.",NA,"HB 4106"
"11413","TXL000242","primary","Darby",NA,"HR 1385"
"11414",NA,"primary","Turner",NA,"HCR 128"
"11415","TXL000334","primary","Raymond",NA,"HCR 127"
"11416","TXL000517","primary","Bernal",NA,"HB 413"
"11417","TXL000217","primary","Anchia",NA,"HB 255"
"11418","TXL000217","primary","Anchia",NA,"HB 234"
"11419","TXL000217","primary","Anchia",NA,"HCR 33"
"11420","TXL000470","primary","Villalba",NA,"HCR 33"
"11421","TXL000679","primary","Perez",NA,"HCR 33"
"11422","TXL000682","cosponsor","Ortega",NA,"HCR 33"
"11423","TXL000495","primary","Shaheen",NA,"HB 736"
"11424","TXL000215","primary","Alonzo",NA,"HB 1010"
"11425","TXL000244","primary","Davis, Yvonne",NA,"HB 1136"
"11426","TXL000425","primary","Bell",NA,"HB 1224"
"11427","TXL000334","primary","Raymond",NA,"HB 1457"
"11428","TXL000387","primary","Kuempel",NA,"HB 1457"
"11429","TXL000370","primary","Anderson, Rodney",NA,"HB 1457"
"11430","TXL000278","primary","Herrero",NA,"HB 1457"
"11431",NA,"primary","White",NA,"HB 1457"
"11432","TXL000217","cosponsor","Anchia",NA,"HB 1457"
"11433","TXL000683","cosponsor","Arévalo",NA,"HB 1457"
"11434","TXL000516","cosponsor","Cyrier",NA,"HB 1457"
"11435","TXL000496","cosponsor","Phelan",NA,"HB 1457"
"11436","TXL000470","cosponsor","Villalba",NA,"HB 1457"
"11437","TXL000472","primary","Wu",NA,"HR 273"
"11438","TXL000681","primary","Lambert",NA,"HB 1529"
"11439","TXL000430","primary","Clardy",NA,"HB 1529"
"11440","TXL000434","primary","Fallon",NA,"HB 1760"
"11441","TXL000389","primary","Larson",NA,"HB 2005"
"11442","TXL000434","primary","Fallon",NA,"HB 2005"
"11443","TXL000694","primary","Swanson",NA,"HB 2380"
"11444",NA,"primary","White",NA,"HB 2380"
"11445","TXL000385","primary","Huberty",NA,"HB 2380"
"11446","TXL000687","primary","Oliverson",NA,"HB 2380"
"11447","TXL000430","primary","Clardy",NA,"HB 2380"
"11448","TXL000360","primary","Walle",NA,"HB 2237"
"11449","TXL000426","primary","Bonnen, Greg",NA,"HB 2077"
"11450","TXL000470","cosponsor","Villalba",NA,"HB 2077"
"11451",NA,"primary","Turner",NA,"HB 1942"
"11452","TXL000490","primary","Landgraf",NA,"HB 1979"
"11453",NA,"primary","Lucio III",NA,"HB 1862"
"11454","TXL000289","primary","Johnson, Eric",NA,"HB 2001"
"11455","TXL000431","primary","Collier",NA,"HB 1767"
"11456","TXL000352","primary","Thompson, Senfronia",NA,"HB 1767"
"11457","TXL000325","primary","Parker",NA,"HB 2551"
"11458","TXL000331","primary","Pickett",NA,"HB 2569"
"11459","TXL000249","primary","Dutton",NA,"HB 2631"
"11460","TXL000460","primary","Schaefer",NA,"HJR 89"
"11461","TXL000404","primary","Reynolds",NA,"HB 2682"
"11462","TXL000221","primary","Bohac",NA,"HB 2735"
"11463","TXL000686","primary","Gervin-Hawkins",NA,"HB 2767"
"11464","TXL000464","cosponsor","Stephenson",NA,"HB 2767"
"11465","TXL000454","primary","Paddie",NA,"HB 2854"
"11466","TXL000278","primary","Herrero",NA,"HB 2854"
"11467","TXL000387","primary","Kuempel",NA,"HB 2854"
"11468","TXL000214","cosponsor","Allen",NA,"HB 2854"
"11469","TXL000245","cosponsor","Deshotel",NA,"HB 2854"
"11470","TXL000519","cosponsor","Minjarez",NA,"HB 2854"
"11471","TXL000412","primary","Zedler",NA,"HB 2747"
"11472",NA,"primary","Muñoz, Jr.",NA,"HB 2900"
"11473","TXL000695","primary","Gooden",NA,"HB 2971"
"11474","TXL000253","primary","Elkins",NA,"HB 4225"
"11475","TXL000426","primary","Bonnen, Greg",NA,"HB 3634"
"11476","TXL000480","primary","Murr",NA,"HB 3739"
"11477","TXL000458","primary","Rose",NA,"HB 3739"
"11478","TXL000424","primary","Ashby",NA,"HB 3739"
"11479","TXL000268","primary","Guillen",NA,"HB 3739"
"11480","TXL000507","primary","Burns",NA,"HB 3739"
"11481","TXL000331","primary","Pickett",NA,"HB 3479"
