"","bill_id","pct_repub","num_sponsors","signed","effective","filed_wo_signature","is_law"
"3909","HB 786",1,1,0,0,0,0
"3910","HB 787",0.962962962962963,27,0,0,0,0
"3911","HB 788",1,1,0,0,0,0
"3912","HB 789",1,2,0,0,0,0
"3913","HB 79",0,1,0,0,0,0
"3914","HB 790",1,2,0,0,0,0
"3915","HB 791",0.666666666666667,3,1,1,1,1
"3916","HB 792",0.733333333333333,15,0,0,0,0
"3917","HB 793",0.625,8,0,0,0,0
"3918","HB 794",1,2,0,0,0,0
"3919","HB 795",0,1,0,0,0,0
"3920","HB 796",0.5,2,0,0,0,0
"3921","HB 797",0,1,0,0,0,0
"3922","HB 798",1,1,0,0,0,0
"3923","HB 799",0.714285714285714,7,1,1,1,1
"3924","HB 8",0.8125,16,0,0,0,0
"3925","HB 80",0,1,0,0,0,0
"3926","HB 801",1,1,0,0,0,0
"3927","HB 802",1,1,0,0,0,0
"3928","HB 803",1,1,0,0,0,0
"3929","HB 804",1,2,0,0,0,0
"3930","HB 805",0.5,2,0,0,0,0
"3931","HB 806",1,1,0,0,0,0
"3932","HB 807",1,1,0,0,0,0
"3933","HB 808",1,1,0,0,0,0
"3934","HB 809",1,1,0,0,0,0
"3935","HB 81",0.0555555555555556,36,0,0,0,0
"3936","HB 810",0.782608695652174,23,0,0,0,0
"3937","HB 811",0.777777777777778,9,0,0,0,0
"3938","HB 812",0.4,5,0,0,0,0
"3939","HB 813",0,1,0,0,0,0
"3940","HB 814",0,1,0,0,0,0
"3941","HB 815",1,3,0,0,0,0
"3942","HB 816",0,2,0,0,0,0
"3943","HB 817",0,1,0,0,0,0
"3944","HB 818",0,1,0,0,0,0
"3945","HB 819",1,1,0,0,0,0
"3946","HB 82",0,1,0,0,0,0
"3947","HB 820",1,1,0,0,0,0
"3948","HB 821",1,1,0,0,0,0
"3949","HB 822",0.230769230769231,13,0,0,0,0
"3950","HB 823",1,1,0,0,0,0
"3951","HB 825",0,1,0,0,0,0
"3952","HB 826",0,1,0,0,0,0
"3953","HB 827",0.142857142857143,7,0,0,0,0
"3954","HB 828",0,1,0,0,0,0
"3955","HB 829",0,2,0,0,0,0
"3956","HB 83",1,3,0,0,0,0
"3957","HB 830",0,1,0,0,0,0
"3958","HB 831",0.4,5,0,0,0,0
"3959","HB 832",1,2,0,0,0,0
"3960","HB 833",1,1,0,0,0,0
"3961","HB 834",1,2,0,0,0,0
"3962","HB 835",1,1,0,0,0,0
"3963","HB 836",0.5,2,0,0,0,0
"3964","HB 837",0,1,0,0,0,0
"3965","HB 838",0,1,0,0,0,0
"3966","HB 839",0.5,2,0,0,0,0
"3967","HB 84",1,2,0,0,0,0
"3968","HB 840",0,2,0,0,0,0
"3969","HB 841",0,5,0,0,0,0
"3970","HB 842",1,1,0,0,0,0
"3971","HB 843",0,1,0,0,0,0
"3972","HB 844",1,70,0,0,0,0
"3973","HB 845",1,1,0,0,0,0
"3974","HB 846",0.571428571428571,7,0,0,0,0
"3975","HB 847",0,1,0,0,0,0
"3976","HB 848",1,2,0,0,0,0
"3977","HB 849",1,1,0,0,0,0
"3978","HB 85",1,3,0,0,0,0
"3979","HB 850",0.75,4,0,0,0,0
"3980","HB 851",1,1,0,0,0,0
"3981","HB 852",0.625,8,0,0,0,0
"3982","HB 853",0.75,4,0,0,0,0
"3983","HB 854",0,1,0,0,0,0
"3984","HB 855",0.777777777777778,9,0,0,0,0
"3985","HB 856",1,1,0,0,0,0
"3986","HB 857",1,1,0,0,0,0
"3987","HB 858",0,1,0,0,0,0
"3988","HB 859",0,1,0,0,0,0
"3989","HB 86",0,1,0,0,0,0
"3990","HB 860",0,1,0,0,0,0
"3991","HB 861",0,1,0,0,0,0
"3992","HB 862",0,2,0,0,0,0
"3993","HB 863",0,1,0,0,0,0
"3994","HB 864",0,1,0,0,0,0
"3995","HB 865",0,3,0,0,0,0
"3996","HB 866",0,1,0,0,0,0
"3997","HB 867",1,4,0,0,0,0
"3998","HB 868",1,3,0,0,0,0
"3999","HB 869",1,2,0,0,0,0
"4000","HB 87",1,14,0,0,0,0
"4001","HB 870",1,1,0,0,0,0
"4002","HB 871",0.9,10,1,1,1,1
"4003","HB 872",1,2,0,0,0,0
"4004","HB 873",0.333333333333333,3,1,1,1,1
"4005","HB 874",1,2,1,1,1,1
"4006","HB 875",1,2,0,0,0,0
"4007","HB 878",1,3,0,0,0,0
"4008","HB 88",0,5,1,1,1,1
"4009","HB 880",1,3,0,0,0,0
"4010","HB 881",1,1,0,0,0,0
"4011","HB 882",1,1,0,0,0,0
"4012","HB 883",0.666666666666667,3,0,0,0,0
"4013","HB 884",1,1,0,0,0,0
"4014","HB 885",1,2,0,0,0,0
"4015","HB 886",1,2,1,1,1,1
"4016","HB 887",0,1,0,0,0,0
"4017","HB 888",0.5,2,0,0,0,0
"4018","HB 889",1,26,0,0,0,0
"4019","HB 89",0.950819672131147,61,1,1,1,1
"4020","HB 890",0.666666666666667,6,1,1,1,1
"4021","HB 891",0,3,0,0,0,0
"4022","HB 892",0,1,0,0,0,0
"4023","HB 893",0,1,0,0,0,0
"4024","HB 894",0,2,0,0,0,0
"4025","HB 895",1,1,0,0,0,0
"4026","HB 896",0,1,0,0,0,0
"4027","HB 897",1,7,0,0,0,0
"4028","HB 898",1,1,0,0,0,0
"4029","HB 899",0,1,0,0,0,0
"4030","HB 9",0.666666666666667,12,0,0,0,0
"4031","HB 90",0,4,0,0,0,0
"4032","HB 901",0,3,0,0,0,0
"4033","HB 902",0,1,0,0,0,0
"4034","HB 903",0,1,0,0,0,0
"4035","HB 904",0,1,0,0,0,0
"4036","HB 906",1,1,0,0,0,0
"4037","HB 907",0.666666666666667,3,0,0,0,0
"4038","HB 91",1,3,0,0,0,0
"4039","HB 912",1,3,0,0,0,0
"4040","HB 913",0.666666666666667,6,0,0,0,0
"4041","HB 914",0.5,6,0,0,0,0
"4042","HB 915",0.888888888888889,27,0,0,0,0
"4043","HB 916",0,1,0,0,0,0
"4044","HB 917",1,1,0,0,0,0
"4045","HB 918",1,1,0,0,0,0
"4046","HB 919",1,5,0,0,0,0
"4047","HB 92",0,2,0,0,0,0
"4048","HB 920",1,3,1,1,1,1
"4049","HB 921",1,5,0,0,0,0
"4050","HB 922",1,2,0,0,0,0
"4051","HB 923",0.75,4,0,0,0,0
"4052","HB 925",0.5,4,0,0,0,0
"4053","HB 926",1,1,0,0,0,0
"4054","HB 927",1,3,0,0,0,0
"4055","HB 928",0,5,0,0,0,0
"4056","HB 929",1,1,0,0,0,0
"4057","HB 93",1,15,0,0,0,0
"4058","HB 930",1,1,0,0,0,0
"4059","HB 931",0.944444444444444,18,0,0,0,0
"4060","HB 932",0,7,1,1,1,1
"4061","HB 933",0,1,0,0,0,0
"4062","HB 934",1,2,0,0,0,0
"4063","HB 935",0.714285714285714,7,0,0,0,0
"4064","HB 936",1,1,0,0,0,0
"4065","HB 937",0.333333333333333,3,0,0,0,0
"4066","HB 938",1,2,1,1,1,1
"4067","HB 939",1,1,0,0,0,0
"4068","HB 94",0,1,0,0,0,0
"4069","HB 940",0,1,0,0,0,0
"4070","HB 941",0,1,0,0,0,0
"4071","HB 942",0,1,0,0,0,0
"4072","HB 943",0,1,0,0,0,0
"4073","HB 944",1,8,0,0,0,0
"4074","HB 945",1,5,0,0,0,0
"4075","HB 946",0.9,10,0,0,0,0
"4076","HB 947",1,3,1,1,1,1
"4077","HB 948",1,11,0,0,0,0
"4078","HB 949",0.666666666666667,3,0,0,0,0
"4079","HB 95",1,1,0,0,0,0
"4080","HB 950",0.333333333333333,3,0,0,0,0
"4081","HB 951",0,1,0,0,0,0
"4082","HB 952",0,1,0,0,0,0
"4083","HB 953",0,1,0,0,0,0
"4084","HB 954",0,1,0,0,0,0
"4085","HB 955",0,1,0,0,0,0
"4086","HB 956",0,1,0,0,0,0
"4087","HB 957",1,1,0,0,0,0
"4088","HB 958",0,2,0,0,0,0
"4089","HB 959",0,15,0,0,0,0
"4090","HB 96",0,1,0,0,0,0
"4091","HB 960",1,1,0,0,0,0
"4092","HB 961",0.5,2,0,0,0,0
"4093","HB 962",0,1,0,0,0,0
"4094","HB 963",0,4,0,0,0,0
"4095","HB 964",1,2,0,0,0,0
"4096","HB 965",1,2,1,1,1,1
"4097","HB 966",0.857142857142857,7,0,0,0,0
"4098","HB 967",0.5,2,0,0,0,0
"4099","HB 968",1,3,0,0,0,0
"4100","HB 969",1,2,0,0,0,0
"4101","HB 97",1,1,0,0,0,0
"4102","HB 970",0.25,4,0,0,0,0
"4103","HB 971",0,2,0,0,0,0
"4104","HB 972",0.25,4,0,0,0,0
"4105","HB 973",0.454545454545455,11,0,0,0,0
"4106","HB 974",0,1,0,0,0,0
"4107","HB 975",0,2,0,0,0,0
"4108","HB 976",0,1,0,0,0,0
"4109","HB 977",0,1,0,0,0,0
"4110","HB 978",0.333333333333333,3,0,0,0,0
"4111","HB 979",1,3,1,1,1,1
"4112","HB 980",1,1,0,0,0,0
"4113","HB 981",1,15,0,0,0,0
"4114","HB 982",1,1,0,0,0,0
"4115","HB 983",1,1,0,0,0,0
"4116","HB 984",1,1,0,0,0,0
"4117","HB 985",1,1,0,0,0,0
"4118","HB 986",0,1,0,0,0,0
"4119","HB 987",0,1,0,0,0,0
"4120","HB 988",0,1,0,0,0,0
"4121","HB 989",0,1,0,0,0,0
"4122","HB 99",1,3,0,0,0,0
"4123","HB 990",0,7,0,0,0,0
"4124","HB 991",1,1,0,0,0,0
"4125","HB 992",0,1,0,0,0,0
"4126","HB 993",0,1,0,0,0,0
"4127","HB 994",1,1,0,0,0,0
"4128","HB 995",0.333333333333333,3,0,0,0,0
"4129","HB 996",0.666666666666667,3,0,0,0,0
"4130","HB 997",1,1,0,0,0,0
"4131","HB 998",0,3,1,1,1,1
"4132","HB 999",0.333333333333333,3,1,1,1,1
"4133","SB 1",1,2,0,0,0,0
"4134","SB 10",0.952380952380952,21,0,0,0,0
"4135","SB 100",1,1,0,0,0,0
"4136","SB 1000",0.5,10,0,0,0,0
"4137","SB 1001",1,8,0,0,0,0
"4138","SB 1002",1,2,1,1,1,1
"4139","SB 1003",1,2,1,1,1,1
"4140","SB 1004",1,3,0,0,0,0
"4141","SB 1005",0.5,2,0,0,0,0
"4142","SB 1006",1,2,0,0,0,0
"4143","SB 1007",1,1,0,0,0,0
"4144","SB 1008",1,1,0,0,0,0
"4145","SB 1009",1,2,0,0,0,0
"4146","SB 101",1,1,0,0,0,0
"4147","SB 1010",1,1,0,0,0,0
"4148","SB 1011",1,1,0,0,0,0
"4149","SB 1012",1,3,1,1,1,1
"4150","SB 1013",1,1,0,0,0,0
"4151","SB 1014",1,2,0,0,0,0
"4152","SB 1015",1,2,0,0,0,0
"4153","SB 1016",1,2,0,0,0,0
"4154","SB 1017",0,1,0,0,0,0
"4155","SB 1018",1,3,0,0,0,0
"4156","SB 1019",1,1,0,0,0,0
"4157","SB 102",0.5,2,0,0,0,0
"4158","SB 1020",1,1,0,0,0,0
"4159","SB 1021",1,2,1,1,1,1
"4160","SB 1022",1,1,0,0,0,0
"4161","SB 1023",1,2,0,0,0,0
"4162","SB 1024",0.5,2,0,0,0,0
"4163","SB 1025",0,2,0,0,0,0
"4164","SB 1026",1,1,0,0,0,0
"4165","SB 1027",1,1,0,0,0,0
"4166","SB 1028",1,1,0,0,0,0
"4167","SB 1029",1,1,0,0,0,0
"4168","SB 103",1,1,0,0,0,0
"4169","SB 1030",1,2,0,0,0,0
"4170","SB 1031",0.5,2,0,0,0,0
"4171","SB 1032",1,1,0,0,0,0
"4172","SB 1033",1,2,1,1,1,1
"4173","SB 1034",0.5,2,0,0,0,0
"4174","SB 1035",1,1,0,0,0,0
"4175","SB 1036",1,1,0,0,0,0
"4176","SB 1037",1,2,0,0,0,0
"4177","SB 1038",0,1,0,0,0,0
"4178","SB 1039",0,1,0,0,0,0
"4179","SB 104",1,1,0,0,0,0
"4180","SB 1040",1,1,0,0,0,0
"4181","SB 1041",1,1,0,0,0,0
"4182","SB 1042",1,1,0,0,0,0
"4183","SB 1043",1,1,0,0,0,0
"4184","SB 1044",1,1,0,0,0,0
"4185","SB 1045",1,2,0,0,0,0
"4186","SB 1046",0.333333333333333,3,0,0,0,0
"4187","SB 1047",0.666666666666667,3,0,0,0,0
"4188","SB 1048",1,1,0,0,0,0
"4189","SB 1049",0.666666666666667,3,1,1,1,1
"4190","SB 105",1,1,0,0,0,0
"4191","SB 1050",0,1,0,0,0,0
"4192","SB 1051",0,2,0,0,0,0
"4193","SB 1052",1,2,1,1,1,1
"4194","SB 1053",1,1,0,0,0,0
"4195","SB 1054",1,1,0,0,0,0
"4196","SB 1055",1,1,0,0,0,0
"4197","SB 1056",1,2,0,0,0,0
"4198","SB 1057",0,1,0,0,0,0
"4199","SB 1058",0,1,0,0,0,0
"4200","SB 1059",0,1,0,0,0,0
"4201","SB 106",1,1,0,0,0,0
"4202","SB 1060",0,1,0,0,0,0
"4203","SB 1061",1,1,0,0,0,0
"4204","SB 1062",1,2,0,0,0,0
"4205","SB 1063",0.5,4,0,0,0,0
"4206","SB 1064",1,1,0,0,0,0
"4207","SB 1065",0,1,0,0,0,0
"4208","SB 1066",0.818181818181818,11,0,0,0,0
"4209","SB 1067",1,1,0,0,0,0
"4210","SB 1068",1,1,0,0,0,0
"4211","SB 1069",1,1,0,0,0,0
"4212","SB 107",1,1,0,0,0,0
"4213","SB 1070",1,2,0,0,0,0
"4214","SB 1071",1,1,0,0,0,0
"4215","SB 1072",1,1,0,0,0,0
"4216","SB 1073",1,2,1,1,1,1
"4217","SB 1074",1,1,0,0,0,0
"4218","SB 1075",1,2,0,0,0,0
"4219","SB 1076",0.888888888888889,18,0,0,0,0
"4220","SB 1077",1,1,0,0,0,0
"4221","SB 1078",1,1,0,0,0,0
"4222","SB 1079",1,1,0,0,0,0
"4223","SB 108",1,1,0,0,0,0
"4224","SB 1080",1,1,0,0,0,0
"4225","SB 1081",1,3,0,0,0,0
"4226","SB 1082",1,1,0,0,0,0
"4227","SB 1083",1,2,1,1,1,1
"4228","SB 1084",0,1,0,0,0,0
"4229","SB 1085",1,2,0,0,0,0
"4230","SB 1086",1,2,1,1,1,1
"4231","SB 1087",1,1,0,0,0,0
"4232","SB 1088",1,2,0,0,0,0
"4233","SB 1089",0.75,4,0,0,0,0
"4234","SB 109",1,1,0,0,0,0
"4235","SB 1090",0.542857142857143,35,0,0,0,0
"4236","SB 1091",0.5,6,0,0,0,0
"4237","SB 1092",1,1,0,0,0,0
"4238","SB 1093",1,1,0,0,0,0
"4239","SB 1094",1,1,0,0,0,0
"4240","SB 1095",1,2,0,0,0,0
"4241","SB 1096",0.5,2,1,1,1,1
"4242","SB 1097",0,1,0,0,0,0
"4243","SB 1098",0.5,2,0,0,0,0
"4244","SB 1099",1,2,0,0,0,0
"4245","SB 11",0.675675675675676,37,1,1,1,1
"4246","SB 110",1,1,0,0,0,0
"4247","SB 1100",1,1,0,0,0,0
"4248","SB 1101",0.6,5,0,0,0,0
"4249","SB 1102",1,2,0,0,0,0
"4250","SB 1103",0,1,0,0,0,0
"4251","SB 1104",0,1,0,0,0,0
"4252","SB 1105",0.666666666666667,3,0,0,0,0
"4253","SB 1106",1,1,0,0,0,0
"4254","SB 1107",0.526315789473684,19,1,1,1,1
"4255","SB 1108",1,1,0,0,0,0
"4256","SB 1109",1,2,0,0,0,0
"4257","SB 111",1,1,0,0,0,0
"4258","SB 1110",1,1,0,0,0,0
"4259","SB 1111",0,1,0,0,0,0
"4260","SB 1112",1,1,0,0,0,0
"4261","SB 1113",0,2,0,0,0,0
"4262","SB 1114",0,1,0,0,0,0
"4263","SB 1115",0,1,0,0,0,0
"4264","SB 1116",0,1,0,0,0,0
"4265","SB 1117",1,1,0,0,0,0
"4266","SB 1118",1,2,0,0,0,0
"4267","SB 1119",0.333333333333333,3,0,0,0,0
"4268","SB 112",1,1,0,0,0,0
"4269","SB 1120",0.5,2,1,1,1,1
"4270","SB 1121",0,1,0,0,0,0
"4271","SB 1122",0.75,4,0,0,0,0
"4272","SB 1123",0.25,4,0,0,0,0
"4273","SB 1124",0.5,2,1,1,1,1
"4274","SB 1125",1,1,0,0,0,0
"4275","SB 1126",1,1,0,0,0,0
"4276","SB 1127",1,1,0,0,0,0
"4277","SB 1128",1,1,0,0,0,0
"4278","SB 1129",0,2,0,0,0,0
"4279","SB 113",1,2,0,0,0,0
"4280","SB 1130",0.5,2,0,0,0,0
"4281","SB 1131",0,2,0,0,0,0
"4282","SB 1132",0,1,0,0,0,0
"4283","SB 1133",0,3,1,1,1,1
"4284","SB 1134",1,1,0,0,0,0
"4285","SB 1135",1,1,0,0,0,0
"4286","SB 1136",0,2,1,1,1,1
"4287","SB 1137",1,1,0,0,0,0
"4288","SB 1138",0.732558139534884,86,0,0,0,0
"4289","SB 1139",0,4,0,0,0,0
"4290","SB 114",1,1,0,0,0,0
"4291","SB 1140",0,1,0,0,0,0
"4292","SB 1141",1,1,0,0,0,0
"4293","SB 1142",1,1,0,0,0,0
"4294","SB 1143",1,2,0,0,0,0
"4295","SB 1144",1,1,0,0,0,0
"4296","SB 1145",0.666666666666667,3,1,1,1,1
"4297","SB 1146",1,1,0,0,0,0
"4298","SB 1147",0.666666666666667,3,0,0,0,0
"4299","SB 1148",0.928571428571429,14,0,0,0,0
"4300","SB 1149",1,1,0,0,0,0
"4301","SB 115",0.428571428571429,7,0,0,0,0
"4302","SB 1150",1,1,0,0,0,0
"4303","SB 1151",1,7,0,0,0,0
"4304","SB 1152",0.4,10,1,1,1,1
"4305","SB 1153",0.363636363636364,11,0,0,0,0
"4306","SB 1154",0,1,0,0,0,0
"4307","SB 1155",0,1,0,0,0,0
"4308","SB 1156",0,1,0,0,0,0
"4309","SB 1157",1,2,0,0,0,0
"4310","SB 1158",0,2,0,0,0,0
"4311","SB 1159",0,1,0,0,0,0
"4312","SB 116",1,1,0,0,0,0
"4313","SB 1160",0,1,0,0,0,0
"4314","SB 1161",0,1,0,0,0,0
"4315","SB 1162",0,1,0,0,0,0
"4316","SB 1163",0.5,4,0,0,0,0
"4317","SB 1164",1,1,0,0,0,0
"4318","SB 1165",0,1,0,0,0,0
"4319","SB 1166",0.5,2,0,0,0,0
"4320","SB 1167",1,1,0,0,0,0
"4321","SB 1168",0,1,0,0,0,0
"4322","SB 1169",0,1,0,0,0,0
"4323","SB 117",1,1,0,0,0,0
"4324","SB 1170",1,1,0,0,0,0
"4325","SB 1171",1,2,1,1,1,1
"4326","SB 1172",1,3,0,0,0,0
"4327","SB 1173",1,2,0,0,0,0
"4328","SB 1174",0,1,0,0,0,0
"4329","SB 1175",0,1,0,0,0,0
"4330","SB 1176",0.5,2,1,1,1,1
"4331","SB 1177",1,3,0,0,0,0
"4332","SB 1178",1,1,0,0,0,0
"4333","SB 1179",1,2,1,1,1,1
"4334","SB 118",1,1,0,0,0,0
"4335","SB 1180",1,1,0,0,0,0
"4336","SB 1181",0,1,0,0,0,0
"4337","SB 1182",1,1,0,0,0,0
"4338","SB 1183",1,2,0,0,0,0
"4339","SB 1184",1,1,0,0,0,0
"4340","SB 1185",0,1,0,0,0,0
"4341","SB 1186",0,1,0,0,0,0
"4342","SB 1187",0.333333333333333,3,0,0,0,0
"4343","SB 1188",0,1,0,0,0,0
"4344","SB 1189",0,1,0,0,0,0
"4345","SB 119",1,1,0,0,0,0
"4346","SB 1190",1,1,0,0,0,0
"4347","SB 1191",1,1,0,0,0,0
"4348","SB 1192",0.5,2,0,0,0,0
"4349","SB 1193",1,2,0,0,0,0
"4350","SB 1194",0,1,0,0,0,0
"4351","SB 1195",0,1,0,0,0,0
"4352","SB 1196",0.6,5,0,0,0,0
"4353","SB 1197",1,1,0,0,0,0
"4354","SB 1198",0.666666666666667,3,0,0,0,0
"4355","SB 1199",0.333333333333333,3,0,0,0,0
"4356","SB 12",0.73015873015873,63,1,1,1,1
"4357","SB 120",1,1,0,0,0,0
"4358","SB 1200",1,1,0,0,0,0
"4359","SB 1201",0,1,0,0,0,0
"4360","SB 1202",0,1,0,0,0,0
"4361","SB 1203",0.333333333333333,3,1,1,1,1
"4362","SB 1204",1,1,0,0,0,0
"4363","SB 1205",1,2,0,0,0,0
"4364","SB 1206",1,1,0,0,0,0
"4365","SB 1207",1,1,0,0,0,0
"4366","SB 1208",0.666666666666667,3,0,0,0,0
"4367","SB 1209",0,1,0,0,0,0
"4368","SB 121",1,1,0,0,0,0
"4369","SB 1210",1,1,0,0,0,0
"4370","SB 1211",1,1,0,0,0,0
"4371","SB 1212",1,1,0,0,0,0
"4372","SB 1213",1,5,0,0,0,0
"4373","SB 1214",0.666666666666667,3,0,0,0,0
"4374","SB 1215",0.8,5,0,0,0,0
"4375","SB 1216",1,1,0,0,0,0
"4376","SB 1217",1,1,0,0,0,0
"4377","SB 1218",0,1,0,0,0,0
"4378","SB 1219",0,1,0,0,0,0
"4379","SB 122",1,1,0,0,0,0
"4380","SB 1220",0,4,0,0,0,0
"4381","SB 1221",0.333333333333333,3,0,0,0,0
"4382","SB 1222",1,1,0,0,0,0
"4383","SB 1223",1,2,0,0,0,0
"4384","SB 1224",0,1,0,0,0,0
"4385","SB 1225",0,1,0,0,0,0
"4386","SB 1226",0.666666666666667,3,0,0,0,0
"4387","SB 1227",0,1,0,0,0,0
"4388","SB 1228",0,1,0,0,0,0
"4389","SB 1229",0,3,1,1,1,1
"4390","SB 123",1,1,0,0,0,0
"4391","SB 1230",1,1,0,0,0,0
"4392","SB 1231",1,1,0,0,0,0
"4393","SB 1232",0.333333333333333,3,0,0,0,0
"4394","SB 1233",0,2,0,0,0,0
"4395","SB 1234",0,1,0,0,0,0
"4396","SB 1235",0,1,0,0,0,0
"4397","SB 1236",0,1,0,0,0,0
"4398","SB 1237",0,1,0,0,0,0
"4399","SB 1238",0,2,0,0,0,0
"4400","SB 1239",1,1,0,0,0,0
"4401","SB 124",1,1,0,0,0,0
"4402","SB 1240",0,1,0,0,0,0
"4403","SB 1241",0,1,0,0,0,0
"4404","SB 1242",0.333333333333333,3,0,0,0,0
"4405","SB 1243",0,1,0,0,0,0
"4406","SB 1244",0,2,0,0,0,0
"4407","SB 1245",0,2,0,0,0,0
"4408","SB 1246",0,2,1,1,1,1
"4409","SB 1247",1,1,0,0,0,0
"4410","SB 1248",1,2,0,0,0,0
"4411","SB 1249",0.5,2,0,0,0,0
"4412","SB 125",1,1,0,0,0,0
"4413","SB 1250",0,3,0,0,0,0
"4414","SB 1251",0,2,0,0,0,0
"4415","SB 1252",0,1,0,0,0,0
"4416","SB 1253",0.25,4,0,0,0,0
"4417","SB 1254",1,1,0,0,0,0
"4418","SB 1255",0,2,0,0,0,0
"4419","SB 1256",0,1,0,0,0,0
"4420","SB 1257",1,1,0,0,0,0
"4421","SB 1258",0,1,0,0,0,0
"4422","SB 1259",1,1,0,0,0,0
"4423","SB 126",1,1,0,0,0,0
"4424","SB 1260",1,2,1,1,1,1
"4425","SB 1261",1,2,0,0,0,0
"4426","SB 1262",1,2,0,0,0,0
"4427","SB 1263",1,1,0,0,0,0
"4428","SB 1264",0.5,2,0,0,0,0
"4429","SB 1265",0,1,0,0,0,0
"4430","SB 1266",1,1,0,0,0,0
"4431","SB 1267",1,1,0,0,0,0
"4432","SB 1268",1,2,0,0,0,0
"4433","SB 1269",0,3,0,0,0,0
"4434","SB 127",1,1,0,0,0,0
"4435","SB 1270",0,1,0,0,0,0
"4436","SB 1271",0,1,0,0,0,0
"4437","SB 1272",0,1,0,0,0,0
"4438","SB 1273",0,1,0,0,0,0
"4439","SB 1274",0,1,0,0,0,0
"4440","SB 1275",1,1,0,0,0,0
"4441","SB 1276",1,1,0,0,0,0
"4442","SB 1277",1,1,0,0,0,0
"4443","SB 1278",1,1,0,0,0,0
"4444","SB 1279",1,1,0,0,0,0
"4445","SB 128",0.333333333333333,3,1,1,1,1
"4446","SB 1280",1,1,0,0,0,0
"4447","SB 1281",1,1,0,0,0,0
"4448","SB 1282",1,1,0,0,0,0
"4449","SB 1283",1,1,0,0,0,0
"4450","SB 1284",1,1,0,0,0,0
"4451","SB 1285",1,1,0,0,0,0
"4452","SB 1286",1,2,0,0,0,0
"4453","SB 1287",1,3,0,0,0,0
"4454","SB 1288",1,2,0,0,0,0
"4455","SB 1289",0.777777777777778,27,0,0,0,0
"4456","SB 129",0,1,0,0,0,0
"4457","SB 1290",1,2,1,1,1,1
"4458","SB 1291",1,2,0,0,0,0
"4459","SB 1292",1,1,0,0,0,0
"4460","SB 1293",1,1,0,0,0,0
"4461","SB 1294",1,2,0,0,0,0
"4462","SB 1295",0,1,0,0,0,0
"4463","SB 1296",1,1,0,0,0,0
"4464","SB 1297",1,1,0,0,0,0
"4465","SB 1298",1,3,0,0,0,0
"4466","SB 1299",1,2,0,0,0,0
"4467","SB 13",1,13,0,0,0,0
"4468","SB 130",1,1,0,0,0,0
"4469","SB 1300",1,2,1,1,1,1
"4470","SB 1301",1,1,0,0,0,0
"4471","SB 1302",0,1,0,0,0,0
"4472","SB 1303",0,1,0,0,0,0
"4473","SB 1304",0.666666666666667,3,0,0,0,0
"4474","SB 1305",1,2,1,1,1,1
"4475","SB 1306",1,2,0,0,0,0
"4476","SB 1307",1,1,0,0,0,0
"4477","SB 1308",1,1,0,0,0,0
"4478","SB 1309",1,1,0,0,0,0
"4479","SB 131",1,1,0,0,0,0
"4480","SB 1310",1,1,0,0,0,0
"4481","SB 1311",0,2,0,0,0,0
"4482","SB 1312",0,1,0,0,0,0
"4483","SB 1313",0,1,0,0,0,0
"4484","SB 1314",0,3,0,0,0,0
"4485","SB 1315",0,1,0,0,0,0
"4486","SB 1316",1,1,0,0,0,0
"4487","SB 1317",0,1,0,0,0,0
"4488","SB 1318",1,2,0,0,0,0
"4489","SB 1319",1,1,0,0,0,0
"4490","SB 132",0.944444444444444,18,0,0,0,0
"4491","SB 1320",1,1,0,0,0,0
"4492","SB 1321",0.5,2,0,0,0,0
"4493","SB 1322",1,1,0,0,0,0
"4494","SB 1323",0,1,0,0,0,0
"4495","SB 1324",1,2,0,0,0,0
"4496","SB 1325",0,2,0,0,0,0
"4497","SB 1326",0.428571428571429,7,0,0,0,0
"4498","SB 1327",1,2,0,0,0,0
"4499","SB 1328",1,1,0,0,0,0
"4500","SB 1329",1,2,0,0,0,0
"4501","SB 133",1,1,0,0,0,0
"4502","SB 1330",1,2,0,0,0,0
"4503","SB 1331",1,1,0,0,0,0
"4504","SB 1332",0,1,0,0,0,0
"4505","SB 1333",1,1,0,0,0,0
"4506","SB 1334",0,1,0,0,0,0
"4507","SB 1335",0,1,0,0,0,0
"4508","SB 1336",0,1,0,0,0,0
"4509","SB 1337",0,1,0,0,0,0
"4510","SB 1338",0.333333333333333,3,0,0,0,0
"4511","SB 1339",0,1,0,0,0,0
"4512","SB 134",1,2,0,0,0,0
"4513","SB 1340",1,1,0,0,0,0
"4514","SB 1341",0,5,0,0,0,0
"4515","SB 1342",0,1,0,0,0,0
"4516","SB 1343",1,2,0,0,0,0
"4517","SB 1344",1,1,0,0,0,0
"4518","SB 1345",0.333333333333333,3,0,0,0,0
"4519","SB 1346",0.666666666666667,3,0,0,0,0
"4520","SB 1347",0,1,0,0,0,0
"4521","SB 1348",0,1,0,0,0,0
"4522","SB 1349",0,2,1,1,1,1
"4523","SB 135",1,4,0,0,0,0
"4524","SB 1350",0,1,0,0,0,0
"4525","SB 1351",0,1,0,0,0,0
"4526","SB 1352",0,1,0,0,0,0
"4527","SB 1353",1,2,0,0,0,0
"4528","SB 1354",0,1,0,0,0,0
"4529","SB 1355",0,1,0,0,0,0
"4530","SB 1356",1,1,0,0,0,0
"4531","SB 1357",1,1,0,0,0,0
"4532","SB 1358",1,1,0,0,0,0
