"","bill_id","pct_repub","num_sponsors","signed"
"877","HB 183",0,1,0
"878","HB 1830",0.25,4,0
"879","HB 1831",0.2,5,0
"880","HB 1832",0,1,0
"881","HB 1833",0,1,0
"882","HB 1834",0,1,0
"883","HB 1835",0,2,0
"884","HB 1836",0,1,0
"885","HB 1837",1,1,0
"886","HB 1838",1,1,0
"887","HB 1839",1,1,0
"888","HB 184",0,1,0
"889","HB 1840",1,1,0
"890","HB 1841",1,1,0
"891","HB 1842",0,1,0
"892","HB 1843",0,1,0
"893","HB 1844",1,1,0
"894","HB 1845",0,1,0
"895","HB 1846",0,1,0
"896","HB 1847",0,2,0
"897","HB 1848",0,1,0
"898","HB 1849",0,2,0
"899","HB 185",0,1,0
"900","HB 1850",0,1,0
"901","HB 1851",1,1,0
"902","HB 1853",1,1,0
"903","HB 1854",1,3,0
"904","HB 1855",0,1,0
"905","HB 1856",1,1,0
"906","HB 1857",1,1,0
"907","HB 1858",0,1,0
"908","HB 1859",1,2,0
"909","HB 186",0,2,0
"910","HB 1860",0.5,2,1
"911","HB 1861",0.5,2,1
"912","HB 1864",0,2,0
"913","HB 1865",0.666666666666667,3,0
"914","HB 1866",1,2,1
"915","HB 1867",0,1,0
"916","HB 1868",0,1,0
"917","HB 1869",0,1,0
"918","HB 187",0,1,0
"919","HB 1870",0,4,0
"920","HB 1871",1,1,0
"921","HB 1872",1,3,0
"922","HB 1873",0,1,0
"923","HB 1874",0.375,8,0
"924","HB 1875",0.666666666666667,3,0
"925","HB 1876",1,1,0
"926","HB 1877",0.5,2,1
"927","HB 1878",1,1,0
"928","HB 188",0,1,0
"929","HB 1880",1,1,0
"930","HB 1881",1,1,0
"931","HB 1882",0,3,0
"932","HB 1883",1,1,0
"933","HB 1884",1,2,1
"934","HB 1885",1,1,0
"935","HB 1886",0.666666666666667,6,1
"936","HB 1889",1,1,0
"937","HB 189",0,1,0
"938","HB 1890",1,6,0
"939","HB 1891",0,2,1
"940","HB 1892",0.4,5,0
"941","HB 1893",0,1,0
"942","HB 1894",0,1,0
"943","HB 1895",0,1,0
"944","HB 1896",1,2,1
"945","HB 1897",0,1,0
"946","HB 1898",0,1,0
"947","HB 1899",1,2,0
"948","HB 190",0,1,0
"949","HB 1900",1,1,0
"950","HB 1901",1,1,0
"951","HB 1902",1,1,0
"952","HB 1903",1,1,0
"953","HB 1904",1,2,1
"954","HB 1905",0.5,2,1
"955","HB 1906",1,1,0
"956","HB 1907",1,1,0
"957","HB 1908",0.705882352941177,17,0
"958","HB 1909",1,1,0
"959","HB 191",0,2,0
"960","HB 1910",1,1,0
"961","HB 1911",1,30,0
"962","HB 1912",0.9,10,0
"963","HB 1913",1,2,1
"964","HB 1914",1,1,0
"965","HB 1915",1,1,0
"966","HB 1916",1,1,0
"967","HB 1917",0.288888888888889,45,1
"968","HB 1918",0,1,0
"969","HB 1919",0,1,0
"970","HB 192",0,3,0
"971","HB 1920",1,2,1
"972","HB 1921",1,2,1
"973","HB 1922",0.4,5,0
"974","HB 1923",1,19,0
"975","HB 1924",1,1,0
"976","HB 1925",0,1,0
"977","HB 1926",0.5,2,0
"978","HB 1927",0.2,5,0
"979","HB 1928",0,1,0
"980","HB 1929",1,1,0
"981","HB 193",0,1,0
"982","HB 1930",1,2,1
"983","HB 1931",0,1,0
"984","HB 1932",0,1,0
"985","HB 1933",1,1,0
"986","HB 1934",0.5,4,1
"987","HB 1935",0.5,8,1
"988","HB 1936",1,43,0
"989","HB 1937",1,1,0
"990","HB 1938",0.5,4,0
"991","HB 1939",0,1,0
"992","HB 194",0,1,0
"993","HB 1943",1,1,0
"994","HB 1944",1,3,1
"995","HB 1945",1,1,0
"996","HB 1946",1,2,1
"997","HB 1947",0,1,0
"998","HB 1948",1,2,1
"999","HB 1949",0,1,0
"1000","HB 195",0,3,0
"1001","HB 1950",1,1,0
"1002","HB 1951",1,1,0
"1003","HB 1952",1,1,0
"1004","HB 1953",1,1,0
"1005","HB 1954",1,2,0
"1006","HB 1955",0,1,0
"1007","HB 1956",1,2,1
"1008","HB 1957",1,1,0
"1009","HB 1958",1,1,0
"1010","HB 1959",0.666666666666667,3,1
"1011","HB 196",0,2,0
"1012","HB 1960",1,1,0
"1013","HB 1962",1,2,0
"1014","HB 1963",1,2,0
"1015","HB 1964",1,1,0
"1016","HB 1965",0,1,0
"1017","HB 1966",1,15,0
"1018","HB 1967",0,1,0
"1019","HB 1968",0,1,0
"1020","HB 1969",0,1,0
"1021","HB 197",0,1,0
"1022","HB 1970",1,1,0
"1023","HB 1971",1,28,0
"1024","HB 1972",0,1,0
"1025","HB 1973",0,3,0
"1026","HB 1974",0.5,2,1
"1027","HB 1975",1,2,0
"1028","HB 1976",1,1,0
"1029","HB 1977",1,1,0
"1030","HB 1978",1,2,1
"1031","HB 1979",1,1,0
"1032","HB 198",0,2,0
"1033","HB 1980",1,1,0
"1034","HB 1981",0,1,0
"1035","HB 1982",1,4,1
"1036","HB 1983",0.673913043478261,46,1
"1037","HB 1984",0.75,4,0
"1038","HB 1985",1,4,0
"1039","HB 1986",0,2,0
"1040","HB 1987",1,1,0
"1041","HB 1988",1,1,0
"1042","HB 1989",0.333333333333333,3,1
"1043","HB 199",0,1,0
"1044","HB 1990",0.333333333333333,3,1
"1045","HB 1991",0,1,0
"1046","HB 1992",0.6,40,0
"1047","HB 1993",1,1,0
"1048","HB 1994",1,1,0
"1049","HB 1995",1,2,1
"1050","HB 1996",0,1,0
"1051","HB 1997",0,2,0
"1052","HB 1998",1,1,0
"1053","HB 1999",0.5,12,0
"1054","HB 2",1,2,1
"1055","HB 20",0.766666666666667,30,0
"1056","HB 200",0.985714285714286,70,0
"1057","HB 2000",0,1,0
"1058","HB 2001",0,1,0
"1059","HB 2002",1,2,0
"1060","HB 2003",1,1,0
"1061","HB 2004",1,2,1
"1062","HB 2005",1,2,0
"1063","HB 2006",0,1,0
"1064","HB 2007",0.625,8,1
"1065","HB 2008",0.571428571428571,7,1
"1066","HB 2009",1,3,1
"1067","HB 201",1,22,0
"1068","HB 2010",1,2,1
"1069","HB 2012",1,1,0
"1070","HB 2013",0.875,8,0
"1071","HB 2014",1,1,0
"1072","HB 2015",1,4,1
"1073","HB 2016",1,1,0
"1074","HB 2017",1,1,0
"1075","HB 2018",1,1,0
"1076","HB 2019",0.6,5,1
"1077","HB 202",0.25,4,0
"1078","HB 2020",0,1,0
"1079","HB 2021",0.5,2,0
"1080","HB 2022",1,1,0
"1081","HB 2023",0,1,0
"1082","HB 2024",0,1,0
"1083","HB 2025",0.5,4,1
"1084","HB 2026",1,4,0
"1085","HB 2027",1,2,1
"1086","HB 2028",1,1,0
"1087","HB 2029",0.777777777777778,9,1
"1088","HB 203",0,4,0
"1089","HB 2030",0,1,0
"1090","HB 2031",1,1,0
"1091","HB 2032",0,3,0
"1092","HB 2033",0,1,0
"1093","HB 2034",0,1,0
"1094","HB 2035",0.2,5,0
"1095","HB 2036",1,3,0
"1096","HB 2037",1,1,0
"1097","HB 2038",1,1,0
"1098","HB 2039",0.333333333333333,6,1
"1099","HB 204",1,1,0
"1100","HB 2040",1,2,1
"1101","HB 2041",0,1,0
"1102","HB 2042",1,1,0
"1103","HB 2043",1,1,0
"1104","HB 2044",0,1,0
"1105","HB 2045",1,1,0
"1106","HB 2046",0,1,0
"1107","HB 2047",1,1,0
"1108","HB 2048",0.5,2,1
"1109","HB 2049",0,1,0
"1110","HB 205",0.666666666666667,3,0
"1111","HB 2050",1,1,0
"1112","HB 2051",0.5,2,0
"1113","HB 2052",1,2,0
"1114","HB 2053",0.5,2,1
"1115","HB 2054",0,1,0
"1116","HB 2055",0,1,0
"1117","HB 2056",0,2,1
"1118","HB 2057",0,1,0
"1119","HB 2058",0,1,0
"1120","HB 2059",0.5,2,1
"1121","HB 206",1,1,0
"1122","HB 2060",0,2,1
"1123","HB 2061",0.5,2,1
"1124","HB 2062",1,2,0
"1125","HB 2063",1,34,0
"1126","HB 2064",1,3,0
"1127","HB 2065",1,5,1
"1128","HB 2066",1,1,0
"1129","HB 2067",0.5,2,1
"1130","HB 2068",1,3,0
"1131","HB 2069",1,1,0
"1132","HB 207",1,13,0
"1133","HB 2070",0.5,2,1
"1134","HB 2071",1,1,0
"1135","HB 2072",0,1,0
"1136","HB 2073",0,1,0
"1137","HB 2074",0.5,2,0
"1138","HB 2075",1,1,0
"1139","HB 2076",1,1,0
"1140","HB 2077",1,2,0
"1141","HB 2078",0,1,0
"1142","HB 2079",0.25,4,1
"1143","HB 208",1,2,1
"1144","HB 2080",0,1,0
"1145","HB 2081",1,1,0
"1146","HB 2082",0.833333333333333,6,1
"1147","HB 2083",1,1,0
"1148","HB 2084",0,1,0
"1149","HB 2085",0,1,0
"1150","HB 2086",0,1,0
"1151","HB 2087",1,4,1
"1152","HB 2088",0,2,0
"1153","HB 2089",1,1,0
"1154","HB 209",0,1,0
"1155","HB 2090",1,1,0
"1156","HB 2091",1,1,0
"1157","HB 2092",1,2,0
"1158","HB 2093",1,1,0
"1159","HB 2094",1,1,0
"1160","HB 2095",0.5,2,1
"1161","HB 2096",1,1,0
"1162","HB 2097",0.5,2,1
"1163","HB 2098",0.5,2,0
"1164","HB 2099",1,1,0
"1165","HB 21",0.681818181818182,22,0
"1166","HB 210",1,2,1
"1167","HB 2100",1,1,0
"1168","HB 2101",1,3,1
"1169","HB 2102",0,1,0
"1170","HB 2103",0,1,0
"1171","HB 2104",1,2,0
"1172","HB 2105",1,5,0
"1173","HB 2106",1,1,0
"1174","HB 2107",0.416666666666667,72,0
"1175","HB 2108",1,1,0
"1176","HB 2109",0,1,0
"1177","HB 211",0,1,0
"1178","HB 2110",1,1,0
"1179","HB 2111",0,1,1
"1180","HB 2112",0,1,1
"1181","HB 2113",0.666666666666667,3,1
"1182","HB 2114",0,1,0
"1183","HB 2115",0.75,4,1
"1184","HB 2116",1,1,0
"1185","HB 2117",1,1,0
"1186","HB 2118",0.8,5,0
"1187","HB 2119",0.666666666666667,3,1
"1188","HB 212",1,2,0
"1189","HB 2120",0,2,0
"1190","HB 2121",1,2,1
"1191","HB 2122",1,1,0
"1192","HB 2123",1,1,0
"1193","HB 2124",0.333333333333333,3,1
"1194","HB 2125",1,1,0
"1195","HB 2126",1,2,1
"1196","HB 2127",1,1,0
"1197","HB 2128",1,2,0
"1198","HB 2129",1,1,0
"1199","HB 213",0,2,0
"1200","HB 2130",0.375,8,1
"1201","HB 2131",1,1,0
"1202","HB 2132",1,1,0
"1203","HB 2133",1,1,0
"1204","HB 2134",1,2,0
"1205","HB 2135",0,3,0
"1206","HB 2136",0,1,0
"1207","HB 2137",1,1,0
"1208","HB 2138",1,1,0
"1209","HB 2139",1,1,0
"1210","HB 214",0.5,2,1
"1211","HB 2140",0,1,0
"1212","HB 2141",0.5,6,0
"1213","HB 2142",1,1,0
"1214","HB 2143",0.333333333333333,3,0
"1215","HB 2144",0,1,0
"1216","HB 2145",0,1,0
"1217","HB 2146",0,1,0
"1218","HB 2147",0,1,0
"1219","HB 2148",0,1,0
"1220","HB 2149",0,1,0
"1221","HB 215",0,1,0
"1222","HB 2150",0,1,0
"1223","HB 2151",0,1,0
"1224","HB 2152",0,1,0
"1225","HB 2153",0,1,0
"1226","HB 2154",0,1,0
"1227","HB 2155",0,1,0
"1228","HB 2156",0,1,0
"1229","HB 2157",1,1,1
"1230","HB 2158",1,1,0
"1231","HB 2159",0.44,25,0
"1232","HB 216",1,2,1
"1233","HB 2160",1,4,0
"1234","HB 2161",1,3,0
"1235","HB 2162",1,2,0
"1236","HB 2163",1,3,0
"1237","HB 2164",1,3,0
"1238","HB 2165",1,4,0
"1239","HB 2166",1,1,0
"1240","HB 2167",1,2,0
"1241","HB 2168",1,3,0
"1242","HB 2169",1,7,0
"1243","HB 217",0,4,1
"1244","HB 2170",1,3,0
"1245","HB 2171",0,1,0
"1246","HB 2172",1,7,0
"1247","HB 2173",1,3,0
"1248","HB 2174",1,4,1
"1249","HB 2176",1,1,0
"1250","HB 2177",1,1,0
"1251","HB 2178",1,1,0
"1252","HB 2179",1,4,0
"1253","HB 218",0.882352941176471,34,0
"1254","HB 2180",1,3,1
"1255","HB 2181",1,1,0
"1256","HB 2182",0.5,2,0
"1257","HB 2183",1,1,0
"1258","HB 2184",1,1,0
"1259","HB 2185",1,1,0
"1260","HB 2186",1,1,0
"1261","HB 2188",1,1,0
"1262","HB 2189",0.75,48,0
"1263","HB 219",0.25,28,0
"1264","HB 2190",0,1,0
"1265","HB 2191",1,1,0
"1266","HB 2192",0,1,0
"1267","HB 2193",0,1,0
"1268","HB 2194",1,4,1
"1269","HB 2195",0,1,0
"1270","HB 2196",0,1,0
"1271","HB 2197",0,1,0
"1272","HB 2198",0,1,0
"1273","HB 2199",0,1,0
"1274","HB 22",0.75,12,1
"1275","HB 220",0,1,0
"1276","HB 2200",0,1,0
"1277","HB 2201",0,1,0
"1278","HB 2202",0,1,0
"1279","HB 2203",0,1,0
"1280","HB 2204",1,2,0
"1281","HB 2205",1,1,0
"1282","HB 2206",1,1,0
"1283","HB 2207",0.5,2,1
"1284","HB 2208",0,1,0
"1285","HB 2209",0,2,0
"1286","HB 221",0,4,0
"1287","HB 2210",0,1,0
"1288","HB 2211",0,1,0
"1289","HB 2212",1,1,0
"1290","HB 2213",1,1,0
"1291","HB 2214",1,2,1
"1292","HB 2215",1,1,1
"1293","HB 2216",0.5,2,0
"1294","HB 2217",1,1,0
"1295","HB 2218",0,1,0
"1296","HB 2219",1,1,0
"1297","HB 222",0.333333333333333,3,0
"1298","HB 2220",0.5,2,0
"1299","HB 2221",1,1,0
"1300","HB 2222",0.75,4,0
"1301","HB 2223",0,2,1
"1302","HB 2224",0,1,0
"1303","HB 2225",1,3,0
"1304","HB 2226",1,1,0
"1305","HB 2227",1,1,0
"1306","HB 2228",1,2,1
"1307","HB 2229",0.333333333333333,3,0
"1308","HB 223",0.333333333333333,6,0
"1309","HB 2230",0.5,2,0
"1310","HB 2231",1,1,0
"1311","HB 2232",0,1,0
"1312","HB 2233",1,1,0
"1313","HB 2234",1,1,0
"1314","HB 2235",0.571428571428571,14,0
"1315","HB 2236",1,2,0
"1316","HB 2237",0,1,0
"1317","HB 2239",0,1,0
"1318","HB 224",0,1,0
"1319","HB 2241",1,1,0
"1320","HB 2242",1,1,0
"1321","HB 2243",0,1,0
"1322","HB 2244",0,1,0
"1323","HB 2245",0,1,0
"1324","HB 2246",0,1,0
"1325","HB 2247",0,3,0
"1326","HB 2248",0,1,0
"1327","HB 2249",0.75,4,0
"1328","HB 225",0,1,0
"1329","HB 2250",1,1,0
"1330","HB 2251",1,5,0
"1331","HB 2252",0.6,10,1
"1332","HB 2253",0.5,2,0
"1333","HB 2254",0,1,0
"1334","HB 2255",1,1,0
"1335","HB 2256",1,1,0
"1336","HB 2258",0,1,0
"1337","HB 2259",0,1,0
"1338","HB 226",0,2,0
"1339","HB 2260",0,1,0
"1340","HB 2261",0,1,0
"1341","HB 2262",1,1,0
"1342","HB 2263",0.5,2,1
"1343","HB 2264",1,2,0
"1344","HB 2266",0,1,0
"1345","HB 2267",0,1,0
"1346","HB 2268",0,1,0
"1347","HB 2269",1,1,0
"1348","HB 227",0,1,0
"1349","HB 2270",1,2,0
"1350","HB 2271",0.5,2,1
"1351","HB 2272",1,1,0
"1352","HB 2273",1,1,0
"1353","HB 2274",0,1,0
"1354","HB 2275",1,1,1
"1355","HB 2277",0.5,2,1
"1356","HB 2278",1,1,0
"1357","HB 2279",1,2,1
"1358","HB 228",0,6,0
"1359","HB 2280",1,1,0
"1360","HB 2281",1,1,0
"1361","HB 2282",0,1,0
"1362","HB 2283",0.8,5,0
"1363","HB 2284",1,1,0
"1364","HB 2285",0.833333333333333,6,1
"1365","HB 2286",1,1,0
"1366","HB 2287",1,1,0
"1367","HB 2288",0,1,0
"1368","HB 2289",1,1,0
"1369","HB 229",0,1,0
"1370","HB 2290",1,2,0
"1371","HB 2291",1,2,0
"1372","HB 2292",0,1,0
"1373","HB 2293",0,1,0
"1374","HB 2294",1,1,0
"1375","HB 2295",0.5,2,0
"1376","HB 2296",0,3,0
"1377","HB 2297",0,1,0
"1378","HB 2298",0.5,2,0
"1379","HB 2299",0.5,2,1
"1380","HB 23",1,52,0
"1381","HB 230",0,1,0
"1382","HB 2300",1,1,0
"1383","HB 2301",1,1,0
"1384","HB 2302",0.333333333333333,3,0
"1385","HB 2303",0,1,0
"1386","HB 2304",0.5,2,0
"1387","HB 2305",0.75,4,0
"1388","HB 2306",0,4,1
"1389","HB 2307",0,1,0
"1390","HB 2308",1,1,0
"1391","HB 231",0,1,0
"1392","HB 2312",0,1,0
"1393","HB 2313",0,1,0
"1394","HB 2314",1,1,0
"1395","HB 2315",1,1,0
"1396","HB 2316",1,1,0
"1397","HB 2317",1,1,0
"1398","HB 2318",1,1,0
"1399","HB 2319",1,4,1
"1400","HB 232",0,1,0
"1401","HB 2320",1,1,0
"1402","HB 2321",0,3,0
"1403","HB 2322",1,1,0
"1404","HB 2323",0,2,1
"1405","HB 2324",0,2,1
"1406","HB 2325",0,1,0
"1407","HB 2326",0,1,0
"1408","HB 2327",0,1,0
"1409","HB 2328",0.333333333333333,3,0
"1410","HB 2329",1,2,0
"1411","HB 233",0.5,2,0
"1412","HB 2330",0,2,0
"1413","HB 2331",0,2,0
"1414","HB 2332",1,2,0
"1415","HB 2333",1,2,0
"1416","HB 2334",0.4,5,0
"1417","HB 2335",0.25,4,0
"1418","HB 2336",0,1,0
"1419","HB 2337",0.75,4,0
"1420","HB 2338",1,11,0
"1421","HB 2339",0,2,1
"1422","HB 234",0,1,0
"1423","HB 2340",1,1,0
"1424","HB 2343",1,3,0
"1425","HB 2344",0.5,2,0
"1426","HB 2345",1,1,0
"1427","HB 2346",1,1,0
"1428","HB 2347",1,1,0
"1429","HB 2348",1,1,0
"1430","HB 2349",1,1,0
"1431","HB 235",0,1,0
"1432","HB 2351",0,3,0
"1433","HB 2352",0,1,0
"1434","HB 2353",0,1,0
"1435","HB 2354",1,1,0
"1436","HB 2355",0.333333333333333,3,0
"1437","HB 2356",1,2,0
"1438","HB 2357",1,1,0
"1439","HB 2358",0.833333333333333,6,1
"1440","HB 2359",0.2,5,1
"1441","HB 236",0,2,0
"1442","HB 2360",0.833333333333333,6,0
"1443","HB 2361",1,1,0
"1444","HB 2362",1,1,0
"1445","HB 2363",0,1,0
"1446","HB 2364",0,1,0
"1447","HB 2366",0,1,0
"1448","HB 2367",0,1,0
"1449","HB 2369",0,2,1
"1450","HB 237",0,2,0
"1451","HB 2370",1,1,0
"1452","HB 2371",0,1,0
"1453","HB 2372",0,1,0
"1454","HB 2374",0,4,0
"1455","HB 2376",0,1,0
"1456","HB 2377",1,2,0
"1457","HB 2378",1,2,0
"1458","HB 2379",0.4,5,1
"1459","HB 238",0.666666666666667,3,1
"1460","HB 2380",1,4,0
"1461","HB 2381",1,1,0
"1462","HB 2382",1,1,0
"1463","HB 2383",0,1,0
"1464","HB 2384",1,1,0
"1465","HB 2385",1,1,0
"1466","HB 2386",1,4,1
"1467","HB 2387",0,1,0
"1468","HB 2388",0,1,0
"1469","HB 2389",1,2,0
"1470","HB 239",0,3,1
"1471","HB 2390",0,1,0
"1472","HB 2391",1,1,0
"1473","HB 2393",0,1,0
"1474","HB 2394",0,1,0
"1475","HB 2395",0.5,4,0
"1476","HB 2396",0,1,0
"1477","HB 2398",0.6,5,0
"1478","HB 2399",1,1,0
"1479","HB 240",0.5,2,1
"1480","HB 2400",0.666666666666667,3,0
"1481","HB 2401",0,1,0
"1482","HB 2402",0,1,0
"1483","HB 2403",0,6,0
"1484","HB 2404",0,1,0
"1485","HB 2405",0,1,0
"1486","HB 2406",1,1,0
"1487","HB 2407",0.5,2,0
"1488","HB 2408",0.333333333333333,3,0
"1489","HB 2409",0.5,36,0
"1490","HB 241",0.666666666666667,3,0
"1491","HB 2410",0.333333333333333,3,0
"1492","HB 2411",0,1,0
"1493","HB 2412",1,1,0
"1494","HB 2413",0.5,2,1
"1495","HB 2414",1,1,0
"1496","HB 2415",1,1,0
"1497","HB 2416",1,1,0
"1498","HB 2417",1,1,0
"1499","HB 2418",1,2,0
"1500","HB 2419",1,1,0
"1501","HB 242",0,4,0
"1502","HB 2420",1,2,0
"1503","HB 2421",0.5,2,0
"1504","HB 2422",1,1,0
"1505","HB 2423",1,1,0
"1506","HB 2424",0,1,0
"1507","HB 2425",0.571428571428571,7,1
"1508","HB 2426",0,1,0
"1509","HB 2427",0,1,0
"1510","HB 2428",0,1,0
"1511","HB 2429",0,1,0
"1512","HB 243",0.666666666666667,3,0
"1513","HB 2430",1,2,0
"1514","HB 2431",0.5,2,1
"1515","HB 2432",1,2,0
"1516","HB 2433",0,1,0
"1517","HB 2434",1,2,0
"1518","HB 2435",1,1,0
"1519","HB 2436",0,1,0
"1520","HB 2437",1,2,1
"1521","HB 2438",0,1,0
"1522","HB 244",0,2,0
"1523","HB 2440",1,1,0
"1524","HB 2441",1,1,0
"1525","HB 2442",1,2,1
"1526","HB 2443",0,3,1
"1527","HB 2444",1,1,0
"1528","HB 2445",0.814814814814815,27,0
"1529","HB 2446",1,1,0
"1530","HB 2447",1,1,0
"1531","HB 2448",0,1,0
"1532","HB 245",0.4,5,1
"1533","HB 2450",1,1,0
"1534","HB 2451",0,1,0
"1535","HB 2452",0,1,0
"1536","HB 2453",0.666666666666667,3,0
"1537","HB 2454",1,2,0
"1538","HB 2455",1,1,0
"1539","HB 2456",1,1,0
"1540","HB 2457",1,1,0
"1541","HB 2458",1,1,0
"1542","HB 2459",1,2,0
"1543","HB 246",0,2,0
"1544","HB 2460",0,1,0
"1545","HB 2461",0,1,0
"1546","HB 2462",0,1,0
"1547","HB 2463",1,1,0
"1548","HB 2464",1,1,0
"1549","HB 2465",1,2,0
"1550","HB 2466",0.454545454545455,11,1
"1551","HB 2467",0.666666666666667,3,0
"1552","HB 2468",1,1,0
"1553","HB 2469",1,1,0
"1554","HB 247",0,1,0
"1555","HB 2470",1,1,0
"1556","HB 2471",1,3,0
"1557","HB 2472",1,1,0
"1558","HB 2473",1,1,0
"1559","HB 2474",1,1,0
"1560","HB 2475",1,2,0
"1561","HB 2476",1,1,0
"1562","HB 2477",1,1,0
"1563","HB 2478",1,1,0
"1564","HB 2479",1,1,0
"1565","HB 248",0,1,0
"1566","HB 2480",0,2,0
"1567","HB 2481",1,5,0
"1568","HB 2482",0.5,2,0
"1569","HB 2483",1,1,0
"1570","HB 2484",0.5,2,0
"1571","HB 2485",1,1,0
"1572","HB 2486",0.833333333333333,6,1
"1573","HB 2487",1,1,0
"1574","HB 2488",1,2,0
"1575","HB 2489",1,1,0
"1576","HB 249",0.6,5,1
"1577","HB 2490",0,2,0
"1578","HB 2491",1,1,0
"1579","HB 2492",0.666666666666667,3,1
"1580","HB 2493",0,1,0
"1581","HB 2494",1,1,0
"1582","HB 2495",0.333333333333333,3,0
"1583","HB 2496",0,1,0
"1584","HB 2497",0,1,0
"1585","HB 2498",0,1,0
"1586","HB 2499",1,1,0
"1587","HB 25",0.9375,16,1
"1588","HB 250",0,2,0
"1589","HB 2501",1,2,1
"1590","HB 2502",0,1,0
"1591","HB 2504",0,3,0
"1592","HB 2505",0,1,0
"1593","HB 2506",0,1,0
"1594","HB 2507",0,1,0
"1595","HB 2508",1,1,0
"1596","HB 2509",1,4,0
"1597","HB 251",0,1,0
"1598","HB 2510",0,1,0
"1599","HB 2511",0,1,0
"1600","HB 2512",0,1,0
"1601","HB 2513",0,1,0
"1602","HB 2514",0,1,0
"1603","HB 2515",0,1,0
"1604","HB 2516",1,3,0
"1605","HB 2517",1,1,0
"1606","HB 2518",0,1,0
"1607","HB 2519",0.8,5,0
"1608","HB 252",0,2,0
"1609","HB 2520",0.2,5,0
"1610","HB 2521",0,1,0
"1611","HB 2522",1,1,0
"1612","HB 2523",0.8,5,1
"1613","HB 2524",0.768421052631579,95,0
"1614","HB 2525",1,3,0
"1615","HB 2526",0,1,0
"1616","HB 2527",1,5,0
"1617","HB 2528",0,1,0
"1618","HB 2529",0.714285714285714,7,1
"1619","HB 253",0,1,0
"1620","HB 2530",1,1,0
"1621","HB 2531",1,1,0
"1622","HB 2532",1,1,0
"1623","HB 2533",1,3,1
"1624","HB 2534",1,1,0
"1625","HB 2535",1,1,0
"1626","HB 2536",0.666666666666667,3,0
"1627","HB 2537",0,2,1
"1628","HB 2538",0,1,0
"1629","HB 2539",0,1,0
"1630","HB 254",0,1,0
"1631","HB 2540",1,1,0
"1632","HB 2542",1,2,1
"1633","HB 2543",0,1,0
"1634","HB 2544",1,1,0
"1635","HB 2545",1,1,0
"1636","HB 2546",1,2,1
"1637","HB 2547",0,1,0
"1638","HB 2548",1,2,0
"1639","HB 2549",0,1,0
"1640","HB 255",0,1,0
"1641","HB 2550",1,1,0
"1642","HB 2551",1,1,0
"1643","HB 2552",0.2,5,1
"1644","HB 2553",1,1,0
"1645","HB 2554",1,1,0
"1646","HB 2555",0.666666666666667,3,0
"1647","HB 2556",1,4,0
"1648","HB 2557",0.666666666666667,3,0
"1649","HB 2558",1,1,0
"1650","HB 2559",0.5,2,1
"1651","HB 256",0.5,4,1
"1652","HB 2560",0,2,0
"1653","HB 2561",0.5,2,1
"1654","HB 2562",1,2,0
"1655","HB 2563",1,1,0
"1656","HB 2564",1,1,0
"1657","HB 2565",1,2,0
"1658","HB 2566",1,2,0
"1659","HB 2567",1,2,1
"1660","HB 2568",0,1,0
"1661","HB 2569",0,1,0
"1662","HB 257",0.222222222222222,9,1
"1663","HB 2570",1,3,0
"1664","HB 2571",0.577981651376147,109,0
"1665","HB 2572",0.5,2,0
"1666","HB 2573",1,1,0
"1667","HB 2574",1,1,0
"1668","HB 2575",1,4,0
"1669","HB 2576",0,1,0
"1670","HB 2577",0,1,0
"1671","HB 2578",0,2,1
"1672","HB 2579",0.666666666666667,3,1
"1673","HB 258",0,1,0
"1674","HB 2580",0.666666666666667,3,1
"1675","HB 2581",0,1,0
"1676","HB 2582",1,2,1
"1677","HB 2583",1,1,0
"1678","HB 2584",0,1,0
"1679","HB 2585",0,1,0
"1680","HB 2586",0.6,5,0
"1681","HB 2587",0,1,0
"1682","HB 2588",1,2,1
"1683","HB 2589",1,5,0
"1684","HB 259",0,1,0
"1685","HB 2590",0,2,1
"1686","HB 2591",0,2,0
"1687","HB 2592",0,1,0
"1688","HB 2593",0,1,0
"1689","HB 2594",1,1,0
"1690","HB 2596",1,1,0
"1691","HB 2597",0,1,0
"1692","HB 2598",1,1,0
"1693","HB 2599",0,3,0
"1694","HB 26",0.75,4,0
"1695","HB 260",0,1,0
"1696","HB 2600",0,1,0
"1697","HB 2601",0,1,0
"1698","HB 2602",0,1,0
"1699","HB 2603",0,1,0
"1700","HB 2604",0,1,0
"1701","HB 2606",1,1,0
"1702","HB 2607",1,1,0
"1703","HB 2608",1,1,0
"1704","HB 261",0,1,0
"1705","HB 2610",0,2,0
"1706","HB 2611",1,2,0
"1707","HB 2612",1,3,1
"1708","HB 2613",0,1,0
"1709","HB 2614",1,2,0
"1710","HB 2615",1,4,1
"1711","HB 2616",0,6,0
"1712","HB 2617",0,1,0
"1713","HB 2618",0.666666666666667,3,0
"1714","HB 2619",0.25,4,1
"1715","HB 262",0,2,0
"1716","HB 2621",1,1,0
"1717","HB 2622",0,1,0
"1718","HB 2623",0,3,0
"1719","HB 2624",1,1,0
"1720","HB 2625",1,1,0
"1721","HB 2627",1,1,0
"1722","HB 2628",0,1,0
"1723","HB 2629",0,2,0
"1724","HB 263",0.666666666666667,3,1
"1725","HB 2631",0,1,0
"1726","HB 2632",0,1,0
"1727","HB 2633",0,1,0
"1728","HB 2634",0,1,0
