"","passed_upper","passed_lower","last","signed","first","bill_id"
"5701","0","2017-03-16 00:00:00","2017-03-17 00:00:00","0","2017-03-15 00:00:00","HR 917"
"5702","0","2017-03-16 00:00:00","2017-03-17 00:00:00","0","2017-03-15 00:00:00","HR 926"
"5703","0","2017-03-16 00:00:00","2017-03-17 00:00:00","0","2017-03-15 00:00:00","HR 931"
"5704","2017-02-28 00:00:00","2017-02-23 00:00:00","2017-03-16 00:00:00","2017-03-16 00:00:00","2016-12-20 00:00:00","HCR 40"
"5705","0","0","2017-03-16 00:00:00","0","2017-01-18 00:00:00","HB 1094"
"5706","0","0","2017-03-16 00:00:00","0","2017-02-01 00:00:00","HB 1459"
"5707","0","0","2017-03-16 00:00:00","0","2017-02-22 00:00:00","HB 2241"
"5708","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HJR 76"
"5709","0","0","2017-03-16 00:00:00","0","2017-02-15 00:00:00","HB 1955"
"5710","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HR 547"
"5711","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HR 548"
"5712","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HR 554"
"5713","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2078"
"5714","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2081"
"5715","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HR 515"
"5716","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HR 520"
"5717","0","0","2017-03-16 00:00:00","0","2017-02-24 00:00:00","HB 2371"
"5718","0","0","2017-03-16 00:00:00","0","2017-02-23 00:00:00","HB 2352"
"5719","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HR 518"
"5720","0","0","2017-03-16 00:00:00","0","2017-02-23 00:00:00","HB 2367"
"5721","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2076"
"5722","0","0","2017-03-16 00:00:00","0","2017-02-15 00:00:00","HJR 72"
"5723","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HR 534"
"5724","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2080"
"5725","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-21 00:00:00","HR 558"
"5726","0","0","2017-03-16 00:00:00","0","2017-02-15 00:00:00","HB 1953"
"5727","0","2017-03-16 00:00:00","2017-03-16 00:00:00","0","2017-02-24 00:00:00","HR 663"
"5728","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HR 522"
"5729","0","0","2017-03-16 00:00:00","0","2017-02-23 00:00:00","HB 2355"
"5730","0","0","2017-03-16 00:00:00","0","2017-02-15 00:00:00","HB 1952"
"5731","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HR 514"
"5732","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HR 552"
"5733","2017-02-28 00:00:00","2017-02-23 00:00:00","2017-03-16 00:00:00","2017-03-16 00:00:00","2017-02-22 00:00:00","HCR 80"
"5734","0","0","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HB 2096"
"5735","0","0","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HB 2094"
"5736","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2084"
"5737","0","0","2017-03-16 00:00:00","0","2017-02-24 00:00:00","HB 2368"
"5738","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-21 00:00:00","HR 556"
"5739","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-21 00:00:00","HR 560"
"5740","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2074"
"5741","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HR 529"
"5742","0","2017-03-02 00:00:00","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HR 519"
"5743","0","0","2017-03-16 00:00:00","0","2017-02-17 00:00:00","HB 2066"
"5744","0","0","2017-03-16 00:00:00","0","2017-02-20 00:00:00","HB 2091"
"5745","0","2017-03-14 00:00:00","2017-03-16 00:00:00","0","2017-03-10 00:00:00","HR 816"
"5746","0","2017-03-13 00:00:00","2017-03-16 00:00:00","0","2017-03-09 00:00:00","HR 805"
"5747","0","2017-03-13 00:00:00","2017-03-16 00:00:00","0","2017-03-13 00:00:00","HR 850"
"5748","0","2017-03-13 00:00:00","2017-03-16 00:00:00","0","2017-03-13 00:00:00","HR 855"
"5749","0","2017-03-13 00:00:00","2017-03-16 00:00:00","0","2017-03-13 00:00:00","HR 854"
"5750","0","2017-03-15 00:00:00","2017-03-16 00:00:00","0","2017-03-13 00:00:00","HR 875"
"5751","0","0","2017-03-15 00:00:00","0","2016-11-14 00:00:00","HB 211"
"5752","0","0","2017-03-15 00:00:00","0","2016-11-15 00:00:00","HB 350"
"5753","0","0","2017-03-15 00:00:00","0","2016-11-14 00:00:00","HB 242"
"5754","0","0","2017-03-15 00:00:00","0","2016-11-15 00:00:00","HB 359"
"5755","0","0","2017-03-15 00:00:00","0","2016-11-14 00:00:00","HB 170"
"5756","0","0","2017-03-15 00:00:00","0","2017-01-27 00:00:00","HB 1332"
"5757","0","0","2017-03-15 00:00:00","0","2017-02-07 00:00:00","HB 1634"
"5758","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2268"
"5759","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2280"
"5760","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2296"
"5761","0","0","2017-03-15 00:00:00","0","2017-02-16 00:00:00","HB 1970"
"5762","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2267"
"5763","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2284"
"5764","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2266"
"5765","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2257"
"5766","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2260"
"5767","0","0","2017-03-15 00:00:00","0","2017-02-10 00:00:00","HB 1738"
"5768","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2265"
"5769","0","0","2017-03-15 00:00:00","0","2017-02-15 00:00:00","HB 1961"
"5770","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2259"
"5771","0","0","2017-03-15 00:00:00","0","2017-02-14 00:00:00","HB 1863"
"5772","0","0","2017-03-15 00:00:00","0","2017-02-16 00:00:00","HB 1969"
"5773","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2251"
"5774","0","0","2017-03-15 00:00:00","0","2017-02-16 00:00:00","HB 1996"
"5775","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2297"
"5776","0","0","2017-03-15 00:00:00","0","2017-02-16 00:00:00","HB 1971"
"5777","0","0","2017-03-15 00:00:00","0","2017-02-16 00:00:00","HB 1992"
"5778","0","0","2017-03-15 00:00:00","0","2017-02-10 00:00:00","HB 1739"
"5779","0","0","2017-03-15 00:00:00","0","2017-02-20 00:00:00","HB 2137"
"5780","0","0","2017-03-15 00:00:00","0","2017-02-23 00:00:00","HB 2300"
"5781","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2261"
"5782","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2295"
"5783","0","0","2017-03-15 00:00:00","0","2017-02-14 00:00:00","HB 1849"
"5784","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2288"
"5785","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2254"
"5786","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2292"
"5787","0","0","2017-03-15 00:00:00","0","2017-02-16 00:00:00","HB 1991"
"5788","0","0","2017-03-15 00:00:00","0","2017-02-15 00:00:00","HB 1965"
"5789","0","0","2017-03-15 00:00:00","0","2017-02-22 00:00:00","HB 2258"
"5790","0","0","2017-03-15 00:00:00","0","2017-03-02 00:00:00","HR 744"
"5791","0","0","2017-03-14 00:00:00","0","2016-12-02 00:00:00","HB 484"
"5792","0","0","2017-03-14 00:00:00","0","2016-11-14 00:00:00","HB 331"
"5793","0","0","2017-03-14 00:00:00","0","2016-11-14 00:00:00","HB 76"
"5794","0","0","2017-03-14 00:00:00","0","2016-11-14 00:00:00","HB 49"
"5795","0","0","2017-03-14 00:00:00","0","2016-12-21 00:00:00","HB 710"
"5796","0","0","2017-03-14 00:00:00","0","2016-11-14 00:00:00","HB 275"
"5797","0","0","2017-03-14 00:00:00","0","2016-11-28 00:00:00","HB 452"
"5798","0","0","2017-03-14 00:00:00","0","2016-12-22 00:00:00","HB 729"
"5799","0","0","2017-03-14 00:00:00","0","2016-12-16 00:00:00","HB 620"
"5800","0","0","2017-03-14 00:00:00","0","2017-01-04 00:00:00","HB 815"
"5801","0","0","2017-03-14 00:00:00","0","2017-01-09 00:00:00","HB 885"
"5802","0","0","2017-03-14 00:00:00","0","2017-01-11 00:00:00","HB 941"
"5803","0","0","2017-03-14 00:00:00","0","2017-01-19 00:00:00","HB 1168"
"5804","0","0","2017-03-14 00:00:00","0","2017-01-19 00:00:00","HB 1150"
"5805","0","0","2017-03-14 00:00:00","0","2017-01-30 00:00:00","HB 1366"
"5806","0","0","2017-03-14 00:00:00","0","2017-01-31 00:00:00","HB 1383"
"5807","0","0","2017-03-14 00:00:00","0","2017-01-31 00:00:00","HB 1389"
"5808","0","0","2017-03-14 00:00:00","0","2017-02-02 00:00:00","HB 1487"
"5809","0","0","2017-03-14 00:00:00","0","2017-02-06 00:00:00","HB 1592"
"5810","0","0","2017-03-14 00:00:00","0","2017-02-07 00:00:00","HB 1607"
"5811","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1788"
"5812","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1797"
"5813","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1781"
"5814","0","2017-03-02 00:00:00","2017-03-14 00:00:00","0","2017-02-17 00:00:00","HR 517"
"5815","0","2017-03-02 00:00:00","2017-03-14 00:00:00","0","2017-02-20 00:00:00","HR 546"
"5816","0","0","2017-03-14 00:00:00","0","2017-02-14 00:00:00","HB 1902"
"5817","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1783"
"5818","0","0","2017-03-14 00:00:00","0","2017-02-10 00:00:00","HB 1763"
"5819","0","0","2017-03-14 00:00:00","0","2017-02-15 00:00:00","HB 1949"
"5820","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1822"
"5821","0","0","2017-03-14 00:00:00","0","2017-02-10 00:00:00","HB 1751"
"5822","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1796"
"5823","0","0","2017-03-14 00:00:00","0","2017-02-10 00:00:00","HB 1754"
"5824","0","0","2017-03-14 00:00:00","0","2017-02-10 00:00:00","HB 1762"
"5825","0","0","2017-03-14 00:00:00","0","2017-02-20 00:00:00","HB 2105"
"5826","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1775"
"5827","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1795"
"5828","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1772"
"5829","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1773"
"5830","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1782"
"5831","0","2017-03-02 00:00:00","2017-03-14 00:00:00","0","2017-02-21 00:00:00","HR 565"
"5832","0","0","2017-03-14 00:00:00","0","2017-02-10 00:00:00","HB 1758"
"5833","0","2017-02-28 00:00:00","2017-03-14 00:00:00","0","2017-02-20 00:00:00","HR 537"
"5834","0","0","2017-03-14 00:00:00","0","2017-02-13 00:00:00","HB 1778"
"5835","0","2017-03-08 00:00:00","2017-03-14 00:00:00","0","2017-03-01 00:00:00","HR 730"
"5836","0","2017-03-14 00:00:00","2017-03-14 00:00:00","0","2017-03-10 00:00:00","HR 813"
"5837","0","0","2017-03-14 00:00:00","0","2017-03-07 00:00:00","HJR 101"
"5838","0","0","2017-03-13 00:00:00","0","2016-12-09 00:00:00","HB 558"
"5839","0","0","2017-03-13 00:00:00","0","2016-11-14 00:00:00","HB 293"
"5840","0","0","2017-03-13 00:00:00","0","2016-12-16 00:00:00","HB 632"
"5841","0","0","2017-03-13 00:00:00","0","2016-11-14 00:00:00","HB 130"
"5842","0","0","2017-03-13 00:00:00","0","2016-12-28 00:00:00","HB 769"
"5843","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-01-13 00:00:00","HR 85"
"5844","0","0","2017-03-13 00:00:00","0","2017-01-17 00:00:00","HB 1088"
"5845","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-01-13 00:00:00","HR 84"
"5846","0","0","2017-03-13 00:00:00","0","2017-01-18 00:00:00","HB 1097"
"5847","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-01-18 00:00:00","HR 121"
"5848","0","0","2017-03-13 00:00:00","0","2017-01-31 00:00:00","HB 1395"
"5849","0","0","2017-03-13 00:00:00","0","2017-02-01 00:00:00","HB 1408"
"5850","0","0","2017-03-13 00:00:00","0","2017-01-31 00:00:00","HB 1396"
"5851","0","0","2017-03-13 00:00:00","0","2017-02-01 00:00:00","HB 1420"
"5852","0","0","2017-03-13 00:00:00","0","2017-02-02 00:00:00","HB 1518"
"5853","0","0","2017-03-13 00:00:00","0","2017-02-06 00:00:00","HB 1590"
"5854","0","0","2017-03-13 00:00:00","0","2017-02-06 00:00:00","HB 1552"
"5855","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2041"
"5856","0","0","2017-03-13 00:00:00","0","2017-02-09 00:00:00","HB 1700"
"5857","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1841"
"5858","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-24 00:00:00","HR 650"
"5859","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2016"
"5860","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-24 00:00:00","HR 670"
"5861","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 638"
"5862","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2046"
"5863","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 507"
"5864","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2023"
"5865","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1881"
"5866","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2011"
"5867","0","0","2017-03-13 00:00:00","0","2017-02-20 00:00:00","HB 2117"
"5868","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 513"
"5869","0","0","2017-03-13 00:00:00","0","2017-02-20 00:00:00","HB 2109"
"5870","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-24 00:00:00","HR 651"
"5871","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 631"
"5872","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 643"
"5873","0","0","2017-03-13 00:00:00","0","2017-02-20 00:00:00","HB 2132"
"5874","0","0","2017-03-13 00:00:00","0","2017-02-20 00:00:00","HB 2129"
"5875","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 634"
"5876","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 644"
"5877","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 632"
"5878","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 512"
"5879","0","0","2017-03-13 00:00:00","0","2017-02-21 00:00:00","HB 2149"
"5880","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1937"
"5881","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1901"
"5882","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1883"
"5883","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1923"
"5884","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 645"
"5885","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2024"
"5886","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 504"
"5887","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2037"
"5888","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2045"
"5889","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-24 00:00:00","HR 649"
"5890","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 628"
"5891","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1900"
"5892","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 641"
"5893","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1928"
"5894","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2006"
"5895","0","0","2017-03-13 00:00:00","0","2017-02-20 00:00:00","HB 2108"
"5896","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 511"
"5897","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 510"
"5898","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1925"
"5899","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 633"
"5900","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 640"
"5901","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1929"
"5902","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2012"
"5903","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 627"
"5904","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 636"
"5905","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1947"
"5906","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2026"
"5907","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-24 00:00:00","HR 660"
"5908","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2017"
"5909","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 635"
"5910","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-13 00:00:00","HR 418"
"5911","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1945"
"5912","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1903"
"5913","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1915"
"5914","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 637"
"5915","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 505"
"5916","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2042"
"5917","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1878"
"5918","0","0","2017-03-13 00:00:00","0","2017-02-16 00:00:00","HB 2013"
"5919","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2038"
"5920","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 503"
"5921","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1880"
"5922","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 508"
"5923","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1914"
"5924","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 629"
"5925","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-24 00:00:00","HR 661"
"5926","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-23 00:00:00","HR 639"
"5927","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 506"
"5928","0","0","2017-03-13 00:00:00","0","2017-02-20 00:00:00","HB 2138"
"5929","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1873"
"5930","0","2017-03-02 00:00:00","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HR 509"
"5931","0","0","2017-03-13 00:00:00","0","2017-02-15 00:00:00","HB 1926"
"5932","0","0","2017-03-13 00:00:00","0","2017-02-09 00:00:00","HB 1728"
"5933","0","0","2017-03-13 00:00:00","0","2017-02-14 00:00:00","HB 1897"
"5934","0","0","2017-03-13 00:00:00","0","2017-02-17 00:00:00","HB 2030"
"5935","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-27 00:00:00","HR 673"
"5936","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-02-27 00:00:00","HR 676"
"5937","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-03-01 00:00:00","HR 723"
"5938","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-03-02 00:00:00","HR 747"
"5939","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-03-06 00:00:00","HR 772"
"5940","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-03-06 00:00:00","HR 770"
"5941","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-03-07 00:00:00","HR 786"
"5942","0","0","2017-03-13 00:00:00","0","2017-03-09 00:00:00","HR 804"
"5943","0","2017-03-09 00:00:00","2017-03-13 00:00:00","0","2017-03-07 00:00:00","HR 789"
"5944","0","2017-03-08 00:00:00","2017-03-13 00:00:00","0","2017-03-07 00:00:00","HR 781"
"5945","0","2017-03-09 00:00:00","2017-03-10 00:00:00","0","2017-02-24 00:00:00","HR 654"
"5946","0","2017-03-09 00:00:00","2017-03-10 00:00:00","0","2017-02-24 00:00:00","HR 653"
"5947","0","2017-03-09 00:00:00","2017-03-10 00:00:00","0","2017-02-27 00:00:00","HR 679"
"5948","0","2017-03-09 00:00:00","2017-03-10 00:00:00","0","2017-03-07 00:00:00","HR 780"
"5949","0","0","2017-03-10 00:00:00","0","2017-03-10 00:00:00","HB 4196"
"5950","0","0","2017-03-10 00:00:00","0","2017-03-10 00:00:00","HB 4169"
"5951","0","0","2017-03-10 00:00:00","0","2017-03-10 00:00:00","HB 4175"
"5952","0","0","2017-03-10 00:00:00","0","2017-03-10 00:00:00","HB 4209"
"5953","0","0","2017-03-09 00:00:00","0","2016-12-07 00:00:00","HB 520"
"5954","0","0","2017-03-09 00:00:00","0","2016-11-14 00:00:00","HB 260"
"5955","0","0","2017-03-09 00:00:00","0","2016-11-21 00:00:00","HJR 35"
"5956","0","0","2017-03-09 00:00:00","0","2017-01-02 00:00:00","HB 774"
"5957","0","0","2017-03-09 00:00:00","0","2017-01-09 00:00:00","HB 906"
"5958","0","0","2017-03-09 00:00:00","0","2017-01-09 00:00:00","HJR 53"
"5959","0","0","2017-03-09 00:00:00","0","2017-01-25 00:00:00","HB 503"
"5960","0","0","2017-03-09 00:00:00","0","2017-01-25 00:00:00","HB 502"
"5961","0","0","2017-03-09 00:00:00","0","2017-01-31 00:00:00","HB 1380"
"5962","0","0","2017-03-09 00:00:00","0","2017-02-01 00:00:00","HB 1443"
"5963","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1517"
"5964","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1511"
"5965","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1488"
"5966","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1513"
"5967","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1506"
"5968","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1502"
"5969","0","0","2017-03-09 00:00:00","0","2017-02-02 00:00:00","HB 1509"
"5970","0","0","2017-03-09 00:00:00","0","2017-02-03 00:00:00","HB 1531"
"5971","0","0","2017-03-09 00:00:00","0","2017-02-03 00:00:00","HB 1541"
"5972","0","0","2017-03-09 00:00:00","0","2017-02-03 00:00:00","HB 1534"
"5973","0","0","2017-03-09 00:00:00","0","2017-02-03 00:00:00","HB 1546"
"5974","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1579"
"5975","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1564"
"5976","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1547"
"5977","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1561"
"5978","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1582"
"5979","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1576"
"5980","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1568"
"5981","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1597"
"5982","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1581"
"5983","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1588"
"5984","0","0","2017-03-09 00:00:00","0","2017-02-06 00:00:00","HB 1598"
"5985","0","0","2017-03-09 00:00:00","0","2017-02-07 00:00:00","HB 1618"
"5986","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1868"
"5987","0","0","2017-03-09 00:00:00","0","2017-02-13 00:00:00","HB 1809"
"5988","0","0","2017-03-09 00:00:00","0","2017-02-10 00:00:00","HB 1746"
"5989","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1872"
"5990","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1836"
"5991","0","0","2017-03-09 00:00:00","0","2017-02-09 00:00:00","HB 1696"
"5992","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1842"
"5993","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1858"
"5994","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1838"
"5995","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1839"
"5996","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1827"
"5997","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1845"
"5998","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1835"
"5999","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1871"
"6000","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1854"
"6001","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1834"
"6002","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1832"
"6003","0","0","2017-03-09 00:00:00","0","2017-02-13 00:00:00","HB 1804"
"6004","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1855"
"6005","0","0","2017-03-09 00:00:00","0","2017-02-14 00:00:00","HB 1840"
