state,session,chamber,bill_id,vote_id,vote_chamber,motion,date,type,yes_count,no_count,other_count
tx,85,lower,HB 1570,TXV00003549,lower,passage,2017-04-26 00:00:00,other,129,18,2
tx,85,lower,HB 799,TXV00002686,lower,passage,2017-03-15 00:00:00,other,148,0,1
tx,85,lower,HB 3722,TXV00003632,lower,passage,2017-04-28 00:00:00,other,135,2,2
tx,85,lower,HB 513,TXV00003567,lower,passage,2017-04-26 00:00:00,other,148,0,1
tx,85,lower,HB 2442,TXV00005372,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2442,TXV00005373,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2442,TXV00005374,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2442,TXV00003930,lower,passage,2017-05-04 00:00:00,other,142,1,2
tx,85,lower,HB 2442,TXV00005375,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,lower,HB 2305,TXV00005461,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005463,upper,passage,2017-05-24 00:00:00,other,30,1,0
tx,85,lower,HB 2305,TXV00004127,lower,passage,2017-05-06 00:00:00,other,128,0,2
tx,85,lower,HB 2305,TXV00005462,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005464,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005465,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005466,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005467,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005468,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 2305,TXV00005460,upper,passage,2017-05-24 00:00:00,other,20,11,0
tx,85,lower,HB 2305,TXV00005469,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HCR 158,TXV00005723,lower,passage,2017-05-28 00:00:00,other,143,0,2
tx,85,upper,SB 1289,TXV00004561,lower,passage,2017-05-11 00:00:00,other,114,29,2
tx,85,upper,SB 1289,TXV00003832,upper,other,2017-05-03 00:00:00,other,0,0,0
tx,85,upper,SB 1289,TXV00004560,lower,passage,2017-05-12 00:00:00,other,109,33,1
tx,85,upper,SB 1289,TXV00003833,upper,other,2017-05-03 00:00:00,other,0,0,0
tx,85,upper,SB 1289,TXV00003834,upper,other,2017-05-03 00:00:00,other,0,0,0
tx,85,upper,SB 1289,TXV00003835,upper,passage,2017-05-03 00:00:00,other,24,6,0
tx,85,upper,SB 1289,TXV00003836,upper,passage,2017-05-03 00:00:00,other,23,7,0
tx,85,lower,HB 1264,TXV00003572,lower,passage,2017-04-26 00:00:00,other,142,6,1
tx,85,lower,HB 2619,TXV00004374,lower,passage,2017-05-09 00:00:00,other,123,16,1
tx,85,lower,HB 2619,TXV00004328,lower,passage,2017-05-08 00:00:00,other,98,46,2
tx,85,upper,SB 1559,TXV00005069,lower,passage,2017-05-23 00:00:00,other,145,0,1
tx,85,lower,HB 1021,TXV00002993,lower,passage,2017-04-06 00:00:00,other,144,0,1
tx,85,lower,HB 2691,TXV00004557,lower,passage,2017-05-11 00:00:00,other,130,0,2
tx,85,lower,HB 2691,TXV00004558,lower,passage,2017-05-12 00:00:00,other,142,0,1
tx,85,upper,SB 1361,TXV00003095,upper,passage,2017-04-12 00:00:00,other,30,1,0
tx,85,upper,SB 1147,TXV00003383,upper,other,2017-04-24 00:00:00,other,0,0,0
tx,85,upper,SB 1147,TXV00003382,upper,passage,2017-04-24 00:00:00,other,24,6,0
tx,85,upper,SB 1147,TXV00003384,upper,other,2017-04-24 00:00:00,other,0,0,0
tx,85,lower,HB 3204,TXV00004420,lower,passage,2017-05-09 00:00:00,other,67,80,1
tx,85,lower,HB 3204,TXV00004483,lower,passage,2017-05-10 00:00:00,other,141,2,2
tx,85,upper,SB 1483,TXV00003244,upper,passage,2017-04-19 00:00:00,other,30,1,0
tx,85,lower,HB 2082,TXV00004403,lower,passage,2017-05-09 00:00:00,other,133,7,1
tx,85,lower,HB 2082,TXV00004310,lower,passage,2017-05-08 00:00:00,other,138,6,1
tx,85,lower,HR 2610,TXV00005724,lower,passage,2017-05-28 00:00:00,other,144,0,2
tx,85,lower,HB 4,TXV00005127,upper,passage,2017-05-22 00:00:00,other,30,0,0
tx,85,lower,HB 4,TXV00005129,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 4,TXV00005130,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 4,TXV00002608,lower,passage,2017-03-01 00:00:00,other,145,0,1
tx,85,lower,HB 4,TXV00002609,lower,passage,2017-03-01 00:00:00,other,79,62,1
tx,85,lower,HB 4,TXV00005131,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 4,TXV00005132,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 4,TXV00002607,lower,passage,2017-03-02 00:00:00,other,143,0,1
tx,85,lower,HB 4,TXV00005128,upper,passage,2017-05-22 00:00:00,other,30,0,0
tx,85,lower,HB 473,TXV00003578,lower,passage,2017-04-26 00:00:00,other,108,37,1
tx,85,lower,HB 206,TXV00003385,lower,other,2017-04-24 00:00:00,other,14,112,5
tx,85,lower,HB 3969,TXV00004196,lower,passage,2017-05-06 00:00:00,other,143,0,2
tx,85,upper,SB 721,TXV00002699,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 721,TXV00002700,upper,passage,2017-03-20 00:00:00,other,30,0,0
tx,85,upper,SB 721,TXV00005765,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,lower,HB 1532,TXV00004389,lower,passage,2017-05-09 00:00:00,other,143,0,1
tx,85,upper,SB 1698,TXV00005070,lower,passage,2017-05-23 00:00:00,other,108,34,1
tx,85,upper,SB 1698,TXV00003517,upper,passage,2017-04-27 00:00:00,other,31,0,0
tx,85,lower,HB 2804,TXV00004023,lower,passage,2017-05-04 00:00:00,other,145,0,2
tx,85,upper,SB 1976,TXV00003489,upper,passage,2017-04-26 00:00:00,other,31,0,0
tx,85,upper,SB 1976,TXV00004150,lower,passage,2017-05-06 00:00:00,other,132,9,1
tx,85,upper,SB 1264,TXV00004958,lower,passage,2017-05-21 00:00:00,other,129,12,1
tx,85,upper,SB 13,TXV00002827,upper,passage,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002824,upper,other,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002826,upper,other,2017-03-29 00:00:00,other,0,0,0
tx,85,upper,SB 13,TXV00002828,upper,other,2017-03-29 00:00:00,other,19,12,0
tx,85,upper,SB 13,TXV00002866,upper,passage,2017-03-30 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002825,upper,other,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002829,upper,other,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002831,upper,passage,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002830,upper,other,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002832,upper,other,2017-03-29 00:00:00,other,20,11,0
tx,85,upper,SB 13,TXV00002833,upper,other,2017-03-29 00:00:00,other,20,11,0
tx,85,lower,HB 3337,TXV00003999,lower,passage,2017-05-03 00:00:00,other,145,0,1
tx,85,lower,HB 1526,TXV00004656,upper,other,2017-05-16 00:00:00,other,0,0,0
tx,85,lower,HB 1526,TXV00004658,upper,passage,2017-05-16 00:00:00,other,30,0,0
tx,85,lower,HB 1526,TXV00003156,lower,passage,2017-04-18 00:00:00,other,139,0,1
tx,85,lower,HB 1526,TXV00004657,upper,other,2017-05-16 00:00:00,other,0,0,0
tx,85,upper,SB 670,TXV00002859,upper,passage,2017-03-29 00:00:00,other,31,0,0
tx,85,lower,HB 13,TXV00005506,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 13,TXV00003111,lower,passage,2017-04-13 00:00:00,other,133,6,2
tx,85,lower,HB 13,TXV00005508,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 13,TXV00005507,upper,passage,2017-05-23 00:00:00,other,31,0,0
tx,85,lower,HB 13,TXV00005509,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 2669,TXV00003713,lower,other,2017-05-01 00:00:00,other,19,120,2
tx,85,upper,SB 975,TXV00003388,upper,other,2017-04-24 00:00:00,other,0,0,0
tx,85,upper,SB 975,TXV00003386,upper,passage,2017-04-24 00:00:00,other,24,6,0
tx,85,upper,SB 975,TXV00003387,upper,passage,2017-04-24 00:00:00,other,24,6,0
tx,85,upper,SB 975,TXV00004951,lower,passage,2017-05-21 00:00:00,other,98,29,2
tx,85,upper,SB 975,TXV00003389,upper,passage,2017-04-24 00:00:00,other,24,6,0
tx,85,upper,SB 1836,TXV00003668,upper,passage,2017-05-01 00:00:00,other,27,4,0
tx,85,upper,SB 1836,TXV00003669,upper,passage,2017-05-01 00:00:00,other,27,4,0
tx,85,upper,SB 83,TXV00004330,upper,passage,2017-05-09 00:00:00,other,27,4,0
tx,85,lower,HB 3423,TXV00005171,upper,passage,2017-05-22 00:00:00,other,31,0,0
tx,85,lower,HB 2722,TXV00004521,lower,passage,2017-05-11 00:00:00,other,125,21,2
tx,85,lower,HB 271,TXV00004398,upper,other,2017-05-10 00:00:00,other,0,0,0
tx,85,lower,HB 271,TXV00003098,lower,passage,2017-04-12 00:00:00,other,140,6,1
tx,85,lower,HB 271,TXV00004399,upper,other,2017-05-10 00:00:00,other,0,0,0
tx,85,lower,HB 271,TXV00004397,upper,passage,2017-05-10 00:00:00,other,29,1,0
tx,85,upper,SB 1886,TXV00004189,upper,passage,2017-05-08 00:00:00,other,31,0,0
tx,85,upper,SB 1981,TXV00004325,upper,passage,2017-05-09 00:00:00,other,30,1,0
tx,85,lower,HB 3078,TXV00004887,upper,other,2017-05-19 00:00:00,other,0,0,0
tx,85,lower,HB 3078,TXV00004193,lower,passage,2017-05-06 00:00:00,other,143,1,2
tx,85,lower,HB 3078,TXV00004889,upper,passage,2017-05-19 00:00:00,other,31,0,0
tx,85,lower,HB 3078,TXV00004888,upper,other,2017-05-19 00:00:00,other,0,0,0
tx,85,lower,HB 3078,TXV00004890,upper,other,2017-05-19 00:00:00,other,0,0,0
tx,85,upper,SB 1090,TXV00002992,upper,passage,2017-04-10 00:00:00,other,29,2,0
tx,85,upper,SB 1090,TXV00002991,upper,other,2017-04-10 00:00:00,other,0,0,0
tx,85,upper,SB 2066,TXV00003745,upper,passage,2017-05-02 00:00:00,other,24,6,0
tx,85,upper,SB 2066,TXV00003746,upper,passage,2017-05-02 00:00:00,other,24,6,0
tx,85,lower,HB 550,TXV00004097,lower,passage,2017-05-05 00:00:00,other,126,21,1
tx,85,lower,HB 550,TXV00003880,lower,passage,2017-05-03 00:00:00,other,89,52,2
tx,85,lower,HB 550,TXV00004069,lower,passage,2017-05-04 00:00:00,other,67,79,2
tx,85,lower,HB 550,TXV00005321,upper,passage,2017-05-23 00:00:00,other,20,11,0
tx,85,lower,HB 550,TXV00005322,upper,passage,2017-05-23 00:00:00,other,25,6,0
tx,85,lower,HB 550,TXV00005323,upper,passage,2017-05-23 00:00:00,other,18,12,0
tx,85,lower,HB 550,TXV00005324,upper,passage,2017-05-23 00:00:00,other,18,13,0
tx,85,upper,SB 2150,TXV00004972,lower,passage,2017-05-21 00:00:00,other,141,0,1
tx,85,lower,HB 431,TXV00004287,lower,passage,2017-05-08 00:00:00,other,146,0,1
tx,85,lower,HB 1249,TXV00004206,lower,passage,2017-05-06 00:00:00,other,139,5,2
tx,85,upper,SCR 20,TXV00002490,upper,passage,2017-02-14 00:00:00,other,30,0,0
tx,85,upper,SCR 20,TXV00002491,lower,passage,2017-02-20 00:00:00,other,140,0,2
tx,85,upper,SB 524,TXV00003430,upper,other,2017-04-25 00:00:00,other,0,0,0
tx,85,upper,SB 524,TXV00003432,upper,other,2017-04-25 00:00:00,other,0,0,0
tx,85,upper,SB 524,TXV00003431,upper,passage,2017-04-25 00:00:00,other,31,0,0
tx,85,upper,SB 524,TXV00005026,lower,passage,2017-05-22 00:00:00,other,142,0,3
tx,85,lower,HB 678,TXV00003010,lower,passage,2017-04-06 00:00:00,other,144,0,1
tx,85,upper,SB 364,TXV00002733,upper,passage,2017-03-22 00:00:00,other,29,0,0
tx,85,upper,SB 692,TXV00003474,upper,passage,2017-04-26 00:00:00,other,21,10,0
tx,85,upper,SB 692,TXV00003530,upper,passage,2017-04-27 00:00:00,other,21,10,0
tx,85,upper,SB 692,TXV00003475,upper,other,2017-04-26 00:00:00,other,0,0,0
tx,85,upper,SB 692,TXV00003476,upper,passage,2017-04-26 00:00:00,other,21,10,0
tx,85,lower,HB 1204,TXV00003600,lower,passage,2017-04-28 00:00:00,other,136,0,2
tx,85,lower,HB 1204,TXV00005502,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 1204,TXV00005504,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,lower,HB 1204,TXV00005503,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 298,TXV00003605,lower,passage,2017-04-28 00:00:00,other,136,0,2
tx,85,lower,HB 298,TXV00005519,upper,passage,2017-05-23 00:00:00,other,31,0,0
tx,85,upper,SCR 55,TXV00004822,upper,passage,2017-05-19 00:00:00,other,31,0,0
tx,85,lower,HB 4032,TXV00004791,upper,passage,2017-05-18 00:00:00,other,30,0,0
tx,85,lower,HB 4032,TXV00004209,lower,passage,2017-05-06 00:00:00,other,142,2,2
tx,85,lower,HB 4267,TXV00002641,lower,other,2017-03-13 00:00:00,other,140,0,2
tx,85,upper,SB 224,TXV00003242,upper,passage,2017-04-19 00:00:00,other,26,5,0
tx,85,upper,SB 224,TXV00005071,lower,passage,2017-05-23 00:00:00,other,108,39,2
tx,85,upper,SB 224,TXV00003241,upper,passage,2017-04-19 00:00:00,other,23,8,0
tx,85,lower,HB 2252,TXV00005240,upper,passage,2017-05-22 00:00:00,other,31,0,0
tx,85,lower,HB 4326,TXV00003114,lower,other,2017-04-13 00:00:00,other,137,2,2
tx,85,lower,HB 3254,TXV00005622,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,lower,HB 3254,TXV00005623,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 3254,TXV00005624,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HCR 82,TXV00005716,lower,passage,2017-05-28 00:00:00,other,147,0,1
tx,85,upper,SCR 63,TXV00005726,lower,passage,2017-05-29 00:00:00,other,145,0,1
tx,85,lower,HB 827,TXV00003110,lower,passage,2017-04-13 00:00:00,other,115,24,2
tx,85,lower,HB 626,TXV00004059,lower,passage,2017-05-03 00:00:00,other,144,0,1
tx,85,lower,HB 3767,TXV00005350,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 3767,TXV00005349,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,lower,HB 3767,TXV00005351,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 3767,TXV00005352,upper,other,2017-05-24 00:00:00,other,0,0,0
tx,85,lower,HB 928,TXV00005556,upper,passage,2017-05-23 00:00:00,other,31,0,0
tx,85,lower,HB 928,TXV00003938,lower,passage,2017-05-03 00:00:00,other,145,1,1
tx,85,upper,SB 490,TXV00002809,upper,passage,2017-03-29 00:00:00,other,29,2,0
tx,85,lower,HB 34,TXV00005537,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 34,TXV00005538,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 34,TXV00005540,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 34,TXV00005541,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 34,TXV00003667,lower,passage,2017-05-01 00:00:00,other,139,3,1
tx,85,lower,HB 34,TXV00005542,upper,other,2017-05-23 00:00:00,other,0,0,0
tx,85,lower,HB 34,TXV00003736,lower,passage,2017-05-02 00:00:00,other,140,3,1
tx,85,lower,HB 34,TXV00005539,upper,passage,2017-05-23 00:00:00,other,30,1,0
tx,85,lower,HB 3173,TXV00005608,upper,passage,2017-05-24 00:00:00,other,27,4,0
tx,85,upper,SB 1893,TXV00003933,upper,other,2017-05-04 00:00:00,other,0,0,0
tx,85,upper,SB 1893,TXV00005017,lower,passage,2017-05-22 00:00:00,other,145,1,1
tx,85,upper,SB 1893,TXV00003935,upper,other,2017-05-04 00:00:00,other,0,0,0
tx,85,upper,SB 1893,TXV00003934,upper,passage,2017-05-04 00:00:00,other,30,1,0
tx,85,upper,SB 1107,TXV00004552,lower,passage,2017-05-11 00:00:00,other,135,0,1
tx,85,upper,SB 1107,TXV00002852,upper,passage,2017-03-29 00:00:00,other,31,0,0
tx,85,upper,SB 1107,TXV00004785,upper,passage,2017-05-18 00:00:00,other,30,0,0
tx,85,upper,SB 1005,TXV00005072,lower,passage,2017-05-23 00:00:00,other,145,0,2
tx,85,upper,SB 1005,TXV00005766,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,upper,SB 1005,TXV00003917,upper,passage,2017-05-04 00:00:00,other,31,0,0
tx,85,lower,HB 2463,TXV00004078,lower,passage,2017-05-05 00:00:00,other,144,0,1
tx,85,lower,HB 59,TXV00003436,lower,passage,2017-04-25 00:00:00,other,145,0,2
tx,85,upper,SB 1407,TXV00004427,upper,passage,2017-05-10 00:00:00,other,30,0,0
tx,85,upper,SB 257,TXV00004564,lower,passage,2017-05-11 00:00:00,other,144,2,2
tx,85,lower,HB 2065,TXV00003877,lower,passage,2017-05-03 00:00:00,other,143,2,1
tx,85,lower,HB 338,TXV00003996,lower,passage,2017-05-03 00:00:00,other,136,3,3
tx,85,lower,HB 338,TXV00003995,lower,passage,2017-05-04 00:00:00,other,139,3,3
tx,85,lower,HB 2508,TXV00004243,lower,passage,2017-05-06 00:00:00,other,143,0,2
tx,85,upper,SB 1081,TXV00003023,upper,passage,2017-04-10 00:00:00,other,31,0,0
tx,85,upper,SJR 2,TXV00002568,upper,other,2017-02-28 00:00:00,other,20,11,0
tx,85,upper,SJR 2,TXV00002569,upper,passage,2017-02-28 00:00:00,other,20,11,0
tx,85,upper,SJR 2,TXV00004414,upper,passage,2017-05-10 00:00:00,other,20,10,0
tx,85,upper,SJR 2,TXV00002571,upper,other,2017-02-28 00:00:00,other,20,11,0
tx,85,upper,SJR 2,TXV00002570,upper,passage,2017-02-28 00:00:00,other,20,11,0
tx,85,upper,SB 39,TXV00002944,upper,other,2017-04-05 00:00:00,other,0,0,0
tx,85,upper,SB 39,TXV00002946,upper,other,2017-04-05 00:00:00,other,0,0,0
tx,85,upper,SB 39,TXV00002945,upper,passage,2017-04-05 00:00:00,other,30,0,0
tx,85,upper,SB 39,TXV00005767,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,upper,SB 39,TXV00004996,lower,passage,2017-05-22 00:00:00,other,144,0,2
tx,85,upper,SB 635,TXV00004251,upper,passage,2017-05-08 00:00:00,other,25,6,0
tx,85,upper,SB 635,TXV00004252,upper,passage,2017-05-08 00:00:00,other,25,6,0
tx,85,upper,SB 635,TXV00004250,upper,other,2017-05-08 00:00:00,other,0,0,0
tx,85,lower,HB 2015,TXV00005157,upper,passage,2017-05-22 00:00:00,other,30,1,0
tx,85,upper,SB 1745,TXV00003970,upper,passage,2017-05-04 00:00:00,other,31,0,0
tx,85,lower,HB 3329,TXV00003785,lower,passage,2017-05-02 00:00:00,other,145,0,1
tx,85,lower,HB 490,TXV00003416,lower,passage,2017-04-25 00:00:00,other,121,21,2
tx,85,lower,HB 490,TXV00005160,upper,passage,2017-05-22 00:00:00,other,27,4,0
tx,85,lower,HB 51,TXV00003548,lower,passage,2017-04-26 00:00:00,other,131,17,1
tx,85,lower,HB 394,TXV00003120,lower,passage,2017-04-13 00:00:00,other,130,6,3
tx,85,upper,SB 1350,TXV00003671,upper,passage,2017-05-01 00:00:00,other,31,0,0
tx,85,upper,SB 1649,TXV00005073,lower,passage,2017-05-23 00:00:00,other,105,40,3
tx,85,upper,SB 1649,TXV00004412,upper,passage,2017-05-10 00:00:00,other,25,5,0
tx,85,upper,SB 1085,TXV00004948,lower,passage,2017-05-21 00:00:00,other,140,0,1
tx,85,lower,HB 2223,TXV00004237,lower,passage,2017-05-06 00:00:00,other,144,0,2
tx,85,upper,SB 1729,TXV00003654,upper,passage,2017-05-01 00:00:00,other,30,1,0
tx,85,upper,SB 440,TXV00002925,upper,passage,2017-04-04 00:00:00,other,29,2,0
tx,85,upper,SB 440,TXV00004929,lower,passage,2017-05-20 00:00:00,other,96,36,2
tx,85,upper,SB 440,TXV00004980,lower,passage,2017-05-21 00:00:00,other,107,32,1
tx,85,lower,HB 2729,TXV00005456,upper,passage,2017-05-24 00:00:00,other,31,0,0
tx,85,upper,SB 190,TXV00005768,upper,passage,2017-05-25 00:00:00,other,31,0,0
tx,85,upper,SB 190,TXV00004907,lower,passage,2017-05-19 00:00:00,other,143,0,1
tx,85,upper,SB 190,TXV00003281,upper,passage,2017-04-20 00:00:00,other,31,0,0
tx,85,upper,SB 697,TXV00003148,upper,passage,2017-04-18 00:00:00,other,31,0,0
tx,85,upper,SB 697,TXV00003146,upper,other,2017-04-18 00:00:00,other,0,0,0
tx,85,upper,SB 697,TXV00003147,upper,other,2017-04-18 00:00:00,other,0,0,0
tx,85,lower,HB 1345,TXV00003898,lower,passage,2017-05-04 00:00:00,other,141,3,2
tx,85,upper,SB 1912,TXV00005074,lower,passage,2017-05-23 00:00:00,other,128,17,2
tx,85,upper,SB 1912,TXV00005005,lower,passage,2017-05-22 00:00:00,other,127,13,3
tx,85,upper,SCR 23,TXV00002540,lower,passage,2017-02-23 00:00:00,other,137,2,2
tx,85,upper,SCR 23,TXV00002539,upper,passage,2017-02-21 00:00:00,other,31,0,0
tx,85,upper,SB 2141,TXV00004616,upper,other,2017-05-15 00:00:00,other,0,0,0
tx,85,upper,SB 2141,TXV00004617,upper,passage,2017-05-15 00:00:00,other,31,0,0
tx,85,upper,SB 2141,TXV00004618,upper,other,2017-05-15 00:00:00,other,0,0,0
tx,85,upper,SB 1782,TXV00004624,lower,passage,2017-05-15 00:00:00,other,120,20,3
tx,85,upper,SB 1782,TXV00004725,lower,passage,2017-05-16 00:00:00,other,132,13,1
tx,85,upper,SB 1330,TXV00003725,upper,passage,2017-05-02 00:00:00,other,30,1,0
tx,85,upper,SB 1330,TXV00004964,lower,passage,2017-05-21 00:00:00,other,139,2,1
tx,85,upper,SJR 60,TXV00004184,lower,passage,2017-05-06 00:00:00,other,143,0,2
tx,85,lower,HB 3903,TXV00004838,upper,other,2017-05-19 00:00:00,other,0,0,0
tx,85,lower,HB 3903,TXV00004839,upper,passage,2017-05-19 00:00:00,other,31,0,0
tx,85,lower,HB 3903,TXV00004840,upper,other,2017-05-19 00:00:00,other,0,0,0
tx,85,lower,HB 3903,TXV00003919,lower,passage,2017-05-04 00:00:00,other,107,40,1
tx,85,upper,SB 196,TXV00005075,lower,passage,2017-05-23 00:00:00,other,67,79,1
tx,85,upper,SB 196,TXV00003655,upper,passage,2017-05-01 00:00:00,other,19,12,0
tx,85,upper,SB 196,TXV00003735,upper,passage,2017-05-02 00:00:00,other,20,11,0
tx,85,upper,SB 499,TXV00002994,upper,passage,2017-04-10 00:00:00,other,31,0,0
tx,85,lower,HB 89,TXV00003506,upper,passage,2017-04-27 00:00:00,other,26,5,0
tx,85,lower,HB 89,TXV00003312,lower,passage,2017-04-20 00:00:00,other,131,0,12
tx,85,lower,HB 89,TXV00003311,lower,passage,2017-04-20 00:00:00,other,131,0,13
tx,85,lower,HCR 153,TXV00005715,lower,passage,2017-05-28 00:00:00,other,136,0,2
tx,85,upper,SB 2054,TXV00003819,upper,passage,2017-05-03 00:00:00,other,25,6,0
tx,85,upper,SB 2054,TXV00003820,upper,passage,2017-05-03 00:00:00,other,23,8,0
tx,85,upper,SB 295,TXV00005015,lower,passage,2017-05-22 00:00:00,other,127,16,2
tx,85,upper,SB 295,TXV00003391,upper,passage,2017-04-25 00:00:00,other,31,0,0
tx,85,lower,HB 3496,TXV00005219,upper,passage,2017-05-22 00:00:00,other,31,0,0
tx,85,lower,HB 3496,TXV00005220,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 3496,TXV00005221,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,upper,SCR 15,TXV00002485,lower,passage,2017-02-09 00:00:00,other,138,0,2
tx,85,upper,SCR 15,TXV00002484,upper,passage,2017-02-06 00:00:00,other,30,0,0
tx,85,lower,HB 3016,TXV00005201,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 3016,TXV00005200,upper,passage,2017-05-22 00:00:00,other,28,3,0
tx,85,lower,HB 3016,TXV00005202,upper,other,2017-05-22 00:00:00,other,0,0,0
tx,85,lower,HB 3016,TXV00003738,lower,passage,2017-05-02 00:00:00,other,140,4,1
tx,85,lower,HB 3018,TXV00003584,lower,passage,2017-04-28 00:00:00,other,128,4,3
tx,85,upper,SJR 42,TXV00003649,upper,passage,2017-05-01 00:00:00,other,28,3,0
tx,85,lower,HB 816,TXV00004548,lower,passage,2017-05-11 00:00:00,other,87,58,1
tx,85,lower,HB 1543,TXV00004058,lower,passage,2017-05-03 00:00:00,other,145,0,1
tx,85,upper,SB 509,TXV00003036,upper,passage,2017-04-10 00:00:00,other,31,0,0
tx,85,upper,SB 1748,TXV00005025,lower,passage,2017-05-22 00:00:00,other,117,29,1
tx,85,upper,SB 1748,TXV00003218,upper,passage,2017-04-19 00:00:00,other,28,3,0
tx,85,upper,SB 869,TXV00005076,lower,passage,2017-05-23 00:00:00,other,144,0,2
tx,85,upper,SB 1936,TXV00003826,upper,passage,2017-05-03 00:00:00,other,30,1,0
tx,85,upper,SB 2117,TXV00004947,lower,passage,2017-05-21 00:00:00,other,137,2,2
tx,85,upper,SCR 47,TXV00004447,upper,passage,2017-05-11 00:00:00,other,20,11,0
tx,85,upper,SB 1620,TXV00002963,upper,passage,2017-04-05 00:00:00,other,30,0,0
tx,85,lower,HB 970,TXV00004878,upper,passage,2017-05-19 00:00:00,other,23,8,0
tx,85,lower,HB 970,TXV00003091,lower,passage,2017-04-12 00:00:00,other,126,19,1
tx,85,lower,HB 970,TXV00003115,lower,passage,2017-04-13 00:00:00,other,118,19,2
tx,85,lower,HB 970,TXV00004879,upper,passage,2017-05-19 00:00:00,other,25,6,0
tx,85,lower,HB 1917,TXV00003941,lower,passage,2017-05-04 00:00:00,other,102,41,2
tx,85,lower,HB 1917,TXV00003942,lower,passage,2017-05-03 00:00:00,other,113,22,2
tx,85,lower,HB 1731,TXV00003109,lower,passage,2017-04-13 00:00:00,other,137,0,2
tx,85,lower,HR 2605,TXV00005739,lower,passage,2017-05-28 00:00:00,other,90,57,1
tx,85,upper,SB 1062,TXV00003426,upper,other,2017-04-25 00:00:00,other,0,0,0
tx,85,upper,SB 1062,TXV00004989,lower,passage,2017-05-22 00:00:00,other,144,0,2
tx,85,upper,SB 1062,TXV00003427,upper,other,2017-04-25 00:00:00,other,0,0,0
tx,85,upper,SB 1062,TXV00003428,upper,passage,2017-04-25 00:00:00,other,31,0,0
tx,85,lower,HB 947,TXV00002862,lower,passage,2017-03-30 00:00:00,other,140,0,1
tx,85,upper,SB 188,TXV00003255,upper,passage,2017-04-20 00:00:00,other,25,5,0
